Entity,Field Name,Display Label,Data Type,Example Value,Source Status,Source File,Source Line / Location,Required?,Nullable?,Default Value,Enum / Allowed Values,Current Usage,Used On Screens,Editable By User?,Dynamic / Computed?,Persistence Needed?,Notes,Recommendation,Approval Status
Team,coastal-carolina,Coastal Carolina,string,coastal-carolina,mock-only,data/fbs-world.js,236,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,COL,Col,string,COL,mock-only,data/fbs-world.js,167,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,College Park,College Park,string,College Park,mock-only,data/fbs-world.js,145,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,College Station,College Station,string,College Station,mock-only,data/fbs-world.js,138,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,colorado,Colorado,string,colorado,mock-only,data/fbs-world.js,167,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Colorado Springs,Colorado Springs,string,Colorado Springs,mock-only,data/fbs-world.js,225,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Colorado State,Colorado State,string,Colorado State,mock-only,data/fbs-world.js,202,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Colorado State University,Colorado State University,string,Colorado State University,mock-only,data/fbs-world.js,202,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,colorado-state,Colorado State,string,colorado-state,mock-only,data/fbs-world.js,202,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Columbia,Columbia,string,Columbia,mock-only,data/fbs-world.js,132,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Columbus,Columbus,string,Columbus,mock-only,data/fbs-world.js,151,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Commodores,Commodores,string,Commodores,mock-only,data/fbs-world.js,139,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,composure,Composure,string,Composure,existing-code,app.js,230,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,concentration,Concentration,string,Concentration,existing-code,app.js,230,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,concessionQuality,Concession Quality,string,14,mock-only,data/demo-world.js,449,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,conf,Conf,string,conferenceByTeamId[p.teamId] || null,existing-code,js/sim/awards/awards-engine.js,179,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,conferences,Conferences,string,conferenceDefs,existing-code,harness/soak.js,188,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,conferenceStrength,Conference Strength,string,0.9,existing-code,js/sim/tests/awards-tests.js,12,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,confId,Conf Id,string,[{position,existing-code,js/sim/awards/awards-engine.js,156,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,confTitle,Conf Title,string,true,existing-code,js/sim/tests/awards-tests.js,32,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Connecticut,Connecticut,string,Connecticut,mock-only,data/fbs-world.js,277,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,contributors,Contributors,string,top,existing-code,js/sim/matchup/attribute-registry.js,107,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Conway,Conway,string,Conway,mock-only,data/fbs-world.js,236,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Coral Gables,Coral Gables,string,Coral Gables,mock-only,data/fbs-world.js,187,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Cornhuskers,Cornhuskers,string,Cornhuskers,mock-only,data/fbs-world.js,149,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Corvallis,Corvallis,string,Corvallis,mock-only,data/fbs-world.js,200,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Cougars,Cougars,string,Cougars,mock-only,data/fbs-world.js,165,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,coverage,Coverage,string,10,existing-code,app.js,259,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Cowboys,Cowboys,string,Cowboys,mock-only,data/fbs-world.js,172,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Crimson Tide,Crimson Tide,string,Crimson Tide,mock-only,data/fbs-world.js,124,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,CSU,Csu,string,CSU,mock-only,data/fbs-world.js,202,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,CT,Ct,string,CT,mock-only,data/fbs-world.js,277,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,cusa,Cusa,string,cusa,mock-only,data/fbs-world.js,264,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Cyclones,Cyclones,string,Cyclones,mock-only,data/fbs-world.js,169,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Dallas,Dallas,string,Dallas,mock-only,data/fbs-world.js,191,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,danger,Danger,object,{'type': 'string'},spec-only,ai-pack/cfl_ui_asset_manifest_pack/manifests/team_brand_pack.schema.json,JSON traversal,,,,,Present in docs/spec/stub pack.,,,,TBD,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,dark,Dark,object,{'type': 'string'},spec-only,ai-pack/cfl_ui_asset_manifest_pack/manifests/team_brand_pack.schema.json,JSON traversal,,,,,Present in docs/spec/stub pack.,,,,TBD,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,dataAnalysis,Data Analysis,string,14,mock-only,data/demo-world.js,355,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,deepRate,Deep Rate,string,18,existing-code,harness/scenarios/registry.js,104,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,defenders,Defenders,string,{,existing-code,app.js,5312,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,defense,Defense,string,0,existing-code,js/sim/playgen/game-engine.js,50,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,defenseTeamId,Defense Team Id,string,A,existing-code,js/sim/tests/stat-tests.js,38,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,defensiveStrategy,Defensive Strategy,string,13,mock-only,data/demo-world.js,353,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,DeKalb,De Kalb,string,DeKalb,mock-only,data/fbs-world.js,258,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Demon Deacons,Demon Deacons,string,Demon Deacons,mock-only,data/fbs-world.js,196,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Denton,Denton,string,Denton,mock-only,data/fbs-world.js,215,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,depth,Depth,string,result.depth,existing-code,js/sim/matchup/attribute-registry.js,118,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,details,Details,string,Roster did not generate ≥2 QBs,existing-code,harness/scenarios/registry.js,17,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,determination,Determination,string,10,existing-code,app.js,261,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,developmentSatisfaction,Development Satisfaction,string,75,existing-code,js/sim/tests/portal-v2-tests.js,11,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,discipline,Discipline,string,14,mock-only,data/demo-world.js,357,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,distance,Distance,string,0.5,existing-code,js/sim/tests/m18-tests.js,88,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,distanceBefore,Distance Before,string,10,existing-code,js/sim/tests/play-event-tests.js,11,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,downBefore,Down Before,string,1,existing-code,js/sim/tests/play-event-tests.js,11,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,drainageQuality,Drainage Quality,string,15,mock-only,data/demo-world.js,450,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,driveId,Drive Id,string,d1,existing-code,js/sim/tests/stat-tests.js,38,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,drivePoints,Drive Points,string,0,existing-code,js/sim/playgen/game-state.js,119,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Ducks,Ducks,string,Ducks,mock-only,data/fbs-world.js,152,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,duke,Duke,string,duke,mock-only,data/fbs-world.js,183,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Duke University,Duke University,string,Duke University,mock-only,data/fbs-world.js,183,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Dukes,Dukes,string,Dukes,mock-only,data/fbs-world.js,239,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Durham,Durham,string,Durham,mock-only,data/fbs-world.js,183,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Eagles,Eagles,string,Eagles,mock-only,data/fbs-world.js,180,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,East Carolina,East Carolina,string,East Carolina,mock-only,data/fbs-world.js,211,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,East Carolina University,East Carolina University,string,East Carolina University,mock-only,data/fbs-world.js,211,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,East Lansing,East Lansing,string,East Lansing,mock-only,data/fbs-world.js,147,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,east-carolina,East Carolina,string,east-carolina,mock-only,data/fbs-world.js,210,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Eastern Michigan,Eastern Michigan,string,Eastern Michigan,mock-only,data/fbs-world.js,254,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Eastern Michigan University,Eastern Michigan University,string,Eastern Michigan University,mock-only,data/fbs-world.js,254,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,eastern-michigan,Eastern Michigan,string,eastern-michigan,mock-only,data/fbs-world.js,254,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,ECU,Ecu,string,ECU,mock-only,data/fbs-world.js,211,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,El Paso,El Paso,string,El Paso,mock-only,data/fbs-world.js,272,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,emergencyPreparedness,Emergency Preparedness,string,14,mock-only,data/demo-world.js,451,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,emphasis,Emphasis,string,"passing"" | ""rushing"" | ""defense"" | ""special_teams"" | ""balanced",existing-code,js/sim/persistence/reducers.js,70,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,EMU,Emu,string,EMU,mock-only,data/fbs-world.js,254,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,equality,Equality,string,true,existing-code,harness/soak.js,215,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Eugene,Eugene,string,Eugene,mock-only,data/fbs-world.js,152,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Evanston,Evanston,string,Evanston,mock-only,data/fbs-world.js,150,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,events,Events,string,[DevelopmentEvent],existing-code,js/sim/dev/dev-engine.js,5,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,expansionPotential,Expansion Potential,string,12,mock-only,data/demo-world.js,451,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,expected,Expected,string,`${SOAK_BANDS.realignmentTotal.min,existing-code,harness/soak.js,225,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,expectedWinPct,Expected Win Pct,string,0.55,existing-code,js/sim/tests/awards-tests.js,32,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Falcons,Falcons,string,Falcons,mock-only,data/fbs-world.js,225,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,familyAmenities,Family Amenities,string,13,mock-only,data/demo-world.js,452,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,fanBaseScore,Fan Base Score,string,teams[id].fanBaseScore,existing-code,harness/soak.js,180,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,fau,Fau,string,fau,mock-only,data/fbs-world.js,212,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,favorite_teams,Favorite Teams,array,['Alabama'],spec-only,ai-pack/CFB_FM_HOSTS_AND_CALLERS_PACK/callers_fictional_library.json,JSON traversal,,,,,Present in docs/spec/stub pack.,,,,TBD,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Fayetteville,Fayetteville,string,Fayetteville,mock-only,data/fbs-world.js,125,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,fieldHeating,Field Heating,string,12,mock-only,data/demo-world.js,452,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,fieldLogo,Field Logo,object,{'type': 'string'},spec-only,ai-pack/cfl_ui_asset_manifest_pack/manifests/team_brand_pack.schema.json,JSON traversal,,,,,Present in docs/spec/stub pack.,,,,TBD,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Fighting Illini,Fighting Illini,string,Fighting Illini,mock-only,data/fbs-world.js,142,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Fighting Irish,Fighting Irish,string,Fighting Irish,mock-only,data/fbs-world.js,276,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,firstDown,First Down,string,false,existing-code,js/sim/playgen/game-state.js,119,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,firstTouch,First Touch,string,First Touch,existing-code,app.js,229,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,fiu,Fiu,string,fiu,mock-only,data/fbs-world.js,212,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,FL,Fl,string,FL,mock-only,data/fbs-world.js,127,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,FLA,Fla,string,FLA,mock-only,data/fbs-world.js,127,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,flair,Flair,string,Flair,existing-code,app.js,232,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Flames,Flames,string,Flames,mock-only,data/fbs-world.js,267,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,florida,Florida,string,florida,mock-only,data/fbs-world.js,127,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Florida Atlantic University,Florida Atlantic University,string,Florida Atlantic University,mock-only,data/fbs-world.js,212,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Florida International University,Florida International University,string,Florida International University,mock-only,data/fbs-world.js,264,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Florida State,Florida State,string,Florida State,mock-only,data/fbs-world.js,184,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Florida State University,Florida State University,string,Florida State University,mock-only,data/fbs-world.js,184,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,florida-state,Florida State,string,florida-state,mock-only,data/fbs-world.js,127,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Fort Collins,Fort Collins,string,Fort Collins,mock-only,data/fbs-world.js,202,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Fort Worth,Fort Worth,string,Fort Worth,mock-only,data/fbs-world.js,173,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,FRES,Fres,string,FRES,mock-only,data/fbs-world.js,203,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Fresno,Fresno,string,Fresno,mock-only,data/fbs-world.js,203,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Fresno State,Fresno State,string,Fresno State,mock-only,data/fbs-world.js,203,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,fresno-state,Fresno State,string,fresno-state,mock-only,data/fbs-world.js,201,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,FSU,Fsu,string,FSU,mock-only,data/fbs-world.js,184,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,GA,Ga,string,GA,mock-only,data/fbs-world.js,128,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Gainesville,Gainesville,string,Gainesville,mock-only,data/fbs-world.js,127,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,gains,Gains,string,{attrKey: delta,existing-code,js/sim/dev/dev-engine.js,5,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Gamecocks,Gamecocks,string,Gamecocks,mock-only,data/fbs-world.js,135,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,gameId,Game Id,string,g1,existing-code,js/sim/tests/playgen-tests.js,39,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,gameManagement,Game Management,string,16,mock-only,data/demo-world.js,354,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,gamePlan,Game Plan,string,args.gamePlan,existing-code,js/sim/playgen/drive-engine.js,78,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,gamesIncluded,Games Included,string,0,existing-code,app.js,5293,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,GAST,Gast,string,GAST,mock-only,data/fbs-world.js,238,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Gators,Gators,string,Gators,mock-only,data/fbs-world.js,127,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,georgia,Georgia,string,georgia,mock-only,data/fbs-world.js,128,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Georgia Institute of Technology,Georgia Institute Of Technology,string,Georgia Institute of Technology,mock-only,data/fbs-world.js,185,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Georgia Southern,Georgia Southern,string,Georgia Southern,mock-only,data/fbs-world.js,237,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Georgia Southern University,Georgia Southern University,string,Georgia Southern University,mock-only,data/fbs-world.js,237,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Georgia State,Georgia State,string,Georgia State,mock-only,data/fbs-world.js,238,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Georgia State University,Georgia State University,string,Georgia State University,mock-only,data/fbs-world.js,238,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Georgia Tech,Georgia Tech,string,Georgia Tech,mock-only,data/fbs-world.js,185,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,georgia-southern,Georgia Southern,string,georgia-southern,mock-only,data/fbs-world.js,234,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,georgia-state,Georgia State,string,georgia-state,mock-only,data/fbs-world.js,237,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,georgia-tech,Georgia Tech,string,georgia-tech,mock-only,data/fbs-world.js,185,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Golden Bears,Golden Bears,string,Golden Bears,mock-only,data/fbs-world.js,181,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
