Entity,Field Name,Display Label,Data Type,Example Value,Source Status,Source File,Source Line / Location,Required?,Nullable?,Default Value,Enum / Allowed Values,Current Usage,Used On Screens,Editable By User?,Dynamic / Computed?,Persistence Needed?,Notes,Recommendation,Approval Status
NIL,schoolId,School Id,string,evt.schoolId,existing-code,app.js,3280,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
NIL,score,Score,string,55,existing-code,app.js,3376,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
NIL,shortName,Short Name,string,`T${i,existing-code,js/sim/tests/m18-tests.js,82,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
NIL,snapshot,Snapshot,string,clone(data.pulseState.snapshot),existing-code,app.js,10643,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
NIL,sponsorshipPower,Sponsorship Power,string,13,mock-only,data/demo-world.js,403,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
NIL,sportsScienceSupport,Sports Science Support,string,14,mock-only,data/demo-world.js,404,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
NIL,stars,Stars,string,4-star,existing-code,js/sim/tests/m18-tests.js,86,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
NIL,status,Status,string,statusText,existing-code,app.js,6770,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
NIL,studentSupport,Student Support,string,16,mock-only,data/demo-world.js,402,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
NIL,suitors,Suitors,string,[,existing-code,js/sim/tests/ai-nil-tests.js,118,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
NIL,tag,Tag,string,TOP 25,existing-code,js/m0/foundation.js,842,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
NIL,talentFloor,Talent Floor,string,78,existing-code,js/sim/tests/portal-v2-tests.js,107,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
NIL,title,Title,string,HC Visit Confirmed,existing-code,app.js,2908,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
NIL,tradition,Tradition,string,14,mock-only,data/demo-world.js,402,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
NIL,transferFriendliness,Transfer Friendliness,string,13,mock-only,data/demo-world.js,402,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
NIL,travelBurden,Travel Burden,string,10,mock-only,data/demo-world.js,403,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
NIL,trueRating,True Rating,string,75,existing-code,js/sim/tests/m18-tests.js,87,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
NIL,value,Value,string,`$${benefitPoolRemaining(),existing-code,app.js,7738,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
NIL,version,Version,string,SAVE_SCHEMA_VERSION,existing-code,app.js,10591,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
NIL,vis,Vis,string,scouted,existing-code,app.js,612,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
NIL,weatherAdvantage,Weather Advantage,string,11,mock-only,data/demo-world.js,403,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
NIL,week,Week,string,state.lastWeek || 0,existing-code,js/sim/nil/nil-engine.js,73,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
NIL,weekIndex,Week Index,string,1,existing-code,js/sim/tests/m18-tests.js,92,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
NIL,width,Width,string,90,existing-code,app.js,6080,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
NIL,winning,Winning,string,0.70,existing-code,app.js,305,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
NIL,winPct,Win Pct,string,0.5,existing-code,app.js,9180,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
NIL,workEthic,Work Ethic,string,10,existing-code,app.js,9664,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
NIL,WR,Wr,string,30,existing-code,js/sim/tests/portal-v2-tests.js,117,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
