Entity,Field Name,Display Label,Data Type,Example Value,Source Status,Source File,Source Line / Location,Required?,Nullable?,Default Value,Enum / Allowed Values,Current Usage,Used On Screens,Editable By User?,Dynamic / Computed?,Persistence Needed?,Notes,Recommendation,Approval Status
News Event,period,Period,string,1,existing-code,js/sim/tests/play-event-tests.js,12,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,perspectives,Perspectives,string,"[""fans""]",existing-code,js/sim/tests/voices-tests.js,50,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,playerAction,Player Action,string,action,existing-code,app.js,13452,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,players,Players,string,"{ qb: ""QB1",existing-code,js/sim/tests/player-stat-tests.js,14,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,plays,Plays,string,74,existing-code,app.js,68,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,playType,Play Type,string,rush,existing-code,js/sim/tests/stat-tests.js,37,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,points,Points,string,result.ourScore,existing-code,app.js,5355,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,position,Position,string,All,existing-code,app.js,2117,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,possessionTeamId,Possession Team Id,string,T1,existing-code,js/sim/tests/play-event-tests.js,12,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,prevSnapshot,Prev Snapshot,string,snap1,existing-code,js/sim/tests/m18-tests.js,132,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,primary,Primary,string,true,existing-code,app.js,8295,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,programFirsts,Program Firsts,string,new Set(),existing-code,app.js,8642,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,programName,Program Name,string,Lakeview,existing-code,js/sim/tests/scrapbook-tests.js,74,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,prospectName,Prospect Name,string,p.name,existing-code,js/sim/recruiting/ai-recruiting.js,141,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,pulseScore,Pulse Score,string,95,existing-code,js/sim/tests/voices-tests.js,50,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,qb,Qb,string,qb1,existing-code,js/sim/tests/injury-tests.js,123,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,qbName,Qb Name,string,Marcus,existing-code,js/sim/tests/player-stat-tests.js,14,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,query,Query,string,,existing-code,app.js,10979,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,random,Random,string,rand,existing-code,app.js,8127,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,reason,Reason,string,blocker,existing-code,app.js,10077,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,reasonCodes,Reason Codes,string,[],existing-code,js/sim/dev/dev-engine.js,103,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,receivers,Receivers,string,{,existing-code,app.js,5312,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,recentEvents,Recent Events,string,[e],existing-code,app.js,8127,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,Recruiting,Recruiting,string,Recruiting,existing-code,app.js,367,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,recruitNote,Recruit Note,string,Appeals to spread and skill-heavy recruits,existing-code,app.js,68,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,regressions,Regressions,string,[],existing-code,app.js,4127,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,replaySupport,Replay Support,string,10,mock-only,data/demo-world.js,483,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,results,Results,string,[],existing-code,app.js,10979,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,revenueEfficiency,Revenue Efficiency,string,10,mock-only,data/demo-world.js,483,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,riskBase,Risk Base,string,0.20,existing-code,app.js,370,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,Roster,Roster,string,Roster,existing-code,app.js,367,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,runFitAggression,Run Fit Aggression,string,"front === ""loaded_box"" ? 75 : 50",existing-code,js/sim/playgen/play-selector.js,154,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,runRate,Run Rate,string,48,existing-code,harness/scenarios/registry.js,105,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,rusher,Rusher,string,rb1,existing-code,js/sim/tests/injury-tests.js,123,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,rusherName,Rusher Name,string,Calvin,existing-code,js/sim/tests/player-stat-tests.js,33,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,rushers,Rushers,string,{,existing-code,app.js,5312,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,sack_yards,Sack Yards,string,0,existing-code,js/sim/stats/player-stat-accumulator.js,12,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,sackedBy,Sacked By,string,EDGE1,existing-code,js/sim/tests/player-stat-tests.js,49,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,sacks,Sacks,string,0,existing-code,js/sim/stats/player-stat-accumulator.js,12,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,sample,Sample,string,events.slice(0,existing-code,app.js,3484,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,schemeBias,Scheme Bias,string,"defResp.coverage === ""match"" ? -4 : (defResp.coverage === ""prevent"" ? -10 : 0)",existing-code,js/sim/playgen/play-resolver.js,191,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,schemeTag,Scheme Tag,string,Air Raid / Spread,existing-code,app.js,68,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,schoolName,School Name,string,result.schoolName,existing-code,js/sim/recruiting/ai-recruiting.js,142,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,schoolsActed,Schools Acted,string,acting.length,existing-code,js/sim/recruiting/ai-recruiting.js,149,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,schoolSupport,School Support,string,14,existing-code,js/sim/tests/dev-engine-tests.js,69,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,score,Score,string,55,existing-code,app.js,3376,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,scoreMargin,Score Margin,string,7,existing-code,js/sim/tests/scrapbook-tests.js,35,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,scoring,Scoring,string,"{ team: ""H",existing-code,js/sim/tests/player-stat-tests.js,18,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,season,Season,string,1,existing-code,js/sim/persistence/reducers.js,32,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,seasonStatBook,Season Stat Book,string,{ gamesIncluded: 3,existing-code,js/sim/tests/invariants-tests.js,29,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,seconds,Seconds,string,Math.max(0,existing-code,js/sim/events/play-event.js,29,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,seed,Seed,string,career.seed,existing-code,app.js,10780,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,selectedInboxEventId,Selected Inbox Event Id,string,null,existing-code,app.js,7495,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,selectedIndex,Selected Index,string,0,existing-code,app.js,10979,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,selectedItemId,Selected Item Id,string,null,existing-code,app.js,7495,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,sharePctMax,Share Pct Max,string,60,existing-code,harness/run.js,191,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,sharePctMin,Share Pct Min,string,25,existing-code,harness/run.js,191,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,skipHistory,Skip History,string,true,existing-code,app.js,13712,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,Staff,Staff,string,Staff,existing-code,app.js,367,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,stagnations,Stagnations,string,0,existing-code,app.js,4127,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,stars,Stars,string,p.stars,existing-code,js/sim/recruiting/ai-recruiting.js,141,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,starterOvr,Starter Ovr,string,starter.ovr,existing-code,harness/scenarios/registry.js,27,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,startYear,Start Year,string,career.startYear,existing-code,app.js,10780,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,state,State,string,carouselState,existing-code,app.js,7280,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,Steady,Steady,string,Steady Developer,existing-code,app.js,364,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,studentEnergy,Student Energy,string,+5,existing-code,js/sim/pulse/campus-pulse.js,40,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,sustainability,Sustainability,string,10,mock-only,data/demo-world.js,483,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,tag,Tag,string,TOP 25,existing-code,js/m0/foundation.js,842,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,target,Target,string,real CFB rush ~4.4 ypc,existing-code,harness/run.js,191,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,targetName,Target Name,string,Devon,existing-code,js/sim/tests/player-stat-tests.js,14,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,td,Td,string,0,existing-code,js/sim/stats/player-stat-accumulator.js,12,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,team,Team,string,H,existing-code,js/sim/tests/player-stat-tests.js,18,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,temperature,Temperature,string,{ score,existing-code,js/sim/pulse/campus-pulse.js,118,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,tendencies,Tendencies,string,args.tendencies,existing-code,js/sim/playgen/drive-engine.js,78,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,tone,Tone,string,Near limit,existing-code,app.js,4964,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,top,Top,string,0,existing-code,js/m0/foundation.js,480,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,toWeek,To Week,string,state.world.career.week,existing-code,js/m0/foundation.js,475,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,trivial,Trivial,string,tc-neutral,existing-code,app.js,8808,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,units,Units,string,offUnits,existing-code,js/sim/playgen/play-resolver.js,192,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,value,Value,string,state.posFilter,existing-code,app.js,6364,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,volatility,Volatility,string,1,existing-code,js/sim/tests/ai-school-tests.js,49,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,week,Week,string,data.seasonState.currentGameIndex,existing-code,app.js,5355,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,weekIndex,Week Index,string,1,existing-code,js/sim/tests/ai-school-tests.js,49,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,win,Win,string,result.win,existing-code,app.js,5355,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,wins,Wins,string,0,existing-code,js/sim/tests/invariants-tests.js,31,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,World,World,string,World,existing-code,app.js,367,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,yards,Yards,string,0,existing-code,js/sim/stats/player-stat-accumulator.js,12,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,yardsGained,Yards Gained,string,6,existing-code,js/sim/tests/stat-tests.js,37,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
News Event,yardsToGoal,Yards To Goal,string,ytg,existing-code,js/sim/events/play-event.js,34,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
