Value List,Value,Source Status,Source File,Source Line / Location,Used By Entity,Notes,Approval Status
PLAYER_ATTR_GROUPS,determination,existing-code,app.js,222,,Discovered constant/list value.,pending-review
PLAYER_ATTR_GROUPS,workRate,existing-code,app.js,222,,Discovered constant/list value.,pending-review
PLAYER_ATTR_GROUPS,leadership,existing-code,app.js,222,,Discovered constant/list value.,pending-review
PLAYER_ATTR_GROUPS,aggression,existing-code,app.js,222,,Discovered constant/list value.,pending-review
PLAYER_ATTR_GROUPS,bravery,existing-code,app.js,222,,Discovered constant/list value.,pending-review
PLAYER_ATTR_GROUPS,flair,existing-code,app.js,222,,Discovered constant/list value.,pending-review
PLAYER_ATTR_GROUPS,teamwork,existing-code,app.js,222,,Discovered constant/list value.,pending-review
PLAYER_ATTR_GROUPS,positioning,existing-code,app.js,222,,Discovered constant/list value.,pending-review
PLAYER_ATTR_GROUPS,vision,existing-code,app.js,222,,Discovered constant/list value.,pending-review
PLAYER_ATTR_GROUPS,offTheBall,existing-code,app.js,222,,Discovered constant/list value.,pending-review
PLAYER_ATTR_GROUPS,Physical,existing-code,app.js,223,,Discovered constant/list value.,pending-review
PLAYER_ATTR_GROUPS,pace,existing-code,app.js,223,,Discovered constant/list value.,pending-review
PLAYER_ATTR_GROUPS,acceleration,existing-code,app.js,223,,Discovered constant/list value.,pending-review
PLAYER_ATTR_GROUPS,agility,existing-code,app.js,223,,Discovered constant/list value.,pending-review
PLAYER_ATTR_GROUPS,strength,existing-code,app.js,223,,Discovered constant/list value.,pending-review
PLAYER_ATTR_GROUPS,stamina,existing-code,app.js,223,,Discovered constant/list value.,pending-review
PLAYER_ATTR_GROUPS,balance,existing-code,app.js,223,,Discovered constant/list value.,pending-review
PLAYER_ATTR_GROUPS,jumping,existing-code,app.js,223,,Discovered constant/list value.,pending-review
PLAYER_ATTR_KEYS,throwing,mock-only,data/fbs-world.js,444,,Discovered constant/list value.,pending-review
PLAYER_ATTR_KEYS,catching,mock-only,data/fbs-world.js,444,,Discovered constant/list value.,pending-review
PLAYER_ATTR_KEYS,routeRunning,mock-only,data/fbs-world.js,444,,Discovered constant/list value.,pending-review
PLAYER_ATTR_KEYS,ballCarrying,mock-only,data/fbs-world.js,444,,Discovered constant/list value.,pending-review
PLAYER_ATTR_KEYS,passBlocking,mock-only,data/fbs-world.js,444,,Discovered constant/list value.,pending-review
PLAYER_ATTR_KEYS,runBlocking,mock-only,data/fbs-world.js,444,,Discovered constant/list value.,pending-review
PLAYER_ATTR_KEYS,tackling,mock-only,data/fbs-world.js,445,,Discovered constant/list value.,pending-review
PLAYER_ATTR_KEYS,passRush,mock-only,data/fbs-world.js,445,,Discovered constant/list value.,pending-review
PLAYER_ATTR_KEYS,coverage,mock-only,data/fbs-world.js,445,,Discovered constant/list value.,pending-review
PLAYER_ATTR_KEYS,kicking,mock-only,data/fbs-world.js,445,,Discovered constant/list value.,pending-review
PLAYER_ATTR_KEYS,punting,mock-only,data/fbs-world.js,445,,Discovered constant/list value.,pending-review
PLAYER_ATTR_KEYS,longSnapping,mock-only,data/fbs-world.js,445,,Discovered constant/list value.,pending-review
PLAYER_ATTR_KEYS,technique,mock-only,data/fbs-world.js,445,,Discovered constant/list value.,pending-review
PLAYER_ATTR_KEYS,firstTouch,mock-only,data/fbs-world.js,445,,Discovered constant/list value.,pending-review
PLAYER_ATTR_KEYS,decisions,mock-only,data/fbs-world.js,446,,Discovered constant/list value.,pending-review
PLAYER_ATTR_KEYS,anticipation,mock-only,data/fbs-world.js,446,,Discovered constant/list value.,pending-review
PLAYER_ATTR_KEYS,composure,mock-only,data/fbs-world.js,446,,Discovered constant/list value.,pending-review
PLAYER_ATTR_KEYS,concentration,mock-only,data/fbs-world.js,446,,Discovered constant/list value.,pending-review
PLAYER_ATTR_KEYS,determination,mock-only,data/fbs-world.js,446,,Discovered constant/list value.,pending-review
PLAYER_ATTR_KEYS,workRate,mock-only,data/fbs-world.js,446,,Discovered constant/list value.,pending-review
PLAYER_ATTR_KEYS,leadership,mock-only,data/fbs-world.js,447,,Discovered constant/list value.,pending-review
PLAYER_ATTR_KEYS,aggression,mock-only,data/fbs-world.js,447,,Discovered constant/list value.,pending-review
PLAYER_ATTR_KEYS,bravery,mock-only,data/fbs-world.js,447,,Discovered constant/list value.,pending-review
PLAYER_ATTR_KEYS,flair,mock-only,data/fbs-world.js,447,,Discovered constant/list value.,pending-review
PLAYER_ATTR_KEYS,teamwork,mock-only,data/fbs-world.js,447,,Discovered constant/list value.,pending-review
PLAYER_ATTR_KEYS,positioning,mock-only,data/fbs-world.js,447,,Discovered constant/list value.,pending-review
PLAYER_ATTR_KEYS,vision,mock-only,data/fbs-world.js,447,,Discovered constant/list value.,pending-review
PLAYER_ATTR_KEYS,offTheBall,mock-only,data/fbs-world.js,447,,Discovered constant/list value.,pending-review
PLAYER_ATTR_KEYS,pace,mock-only,data/fbs-world.js,448,,Discovered constant/list value.,pending-review
PLAYER_ATTR_KEYS,acceleration,mock-only,data/fbs-world.js,448,,Discovered constant/list value.,pending-review
PLAYER_ATTR_KEYS,agility,mock-only,data/fbs-world.js,448,,Discovered constant/list value.,pending-review
PLAYER_ATTR_KEYS,strength,mock-only,data/fbs-world.js,448,,Discovered constant/list value.,pending-review
PLAYER_ATTR_KEYS,stamina,mock-only,data/fbs-world.js,448,,Discovered constant/list value.,pending-review
PLAYER_ATTR_KEYS,balance,mock-only,data/fbs-world.js,448,,Discovered constant/list value.,pending-review
PLAYER_ATTR_KEYS,jumping,mock-only,data/fbs-world.js,448,,Discovered constant/list value.,pending-review
PLAY_FAMILIES,inside_run,existing-code,js/sim/playgen/play-selector.js,10,,Discovered constant/list value.,pending-review
PLAY_FAMILIES,outside_run,existing-code,js/sim/playgen/play-selector.js,10,,Discovered constant/list value.,pending-review
PLAY_FAMILIES,quick_pass,existing-code,js/sim/playgen/play-selector.js,10,,Discovered constant/list value.,pending-review
PLAY_FAMILIES,intermediate_pass,existing-code,js/sim/playgen/play-selector.js,10,,Discovered constant/list value.,pending-review
PLAY_FAMILIES,deep_pass,existing-code,js/sim/playgen/play-selector.js,10,,Discovered constant/list value.,pending-review
PLAY_FAMILIES,play_action,existing-code,js/sim/playgen/play-selector.js,11,,Discovered constant/list value.,pending-review
PLAY_FAMILIES,screen,existing-code,js/sim/playgen/play-selector.js,11,,Discovered constant/list value.,pending-review
PLAY_FAMILIES,punt,existing-code,js/sim/playgen/play-selector.js,11,,Discovered constant/list value.,pending-review
PLAY_FAMILIES,field_goal,existing-code,js/sim/playgen/play-selector.js,11,,Discovered constant/list value.,pending-review
PLAY_FAMILIES,kneel,existing-code,js/sim/playgen/play-selector.js,11,,Discovered constant/list value.,pending-review
PLAY_FAMILIES,spike,existing-code,js/sim/playgen/play-selector.js,11,,Discovered constant/list value.,pending-review
PORTAL_TABS,incoming,existing-code,app.js,6635,,Discovered constant/list value.,pending-review
PORTAL_TABS,Incoming,existing-code,app.js,6635,,Discovered constant/list value.,pending-review
PORTAL_TABS,outgoing,existing-code,app.js,6636,,Discovered constant/list value.,pending-review
PORTAL_TABS,Outgoing Risk,existing-code,app.js,6636,,Discovered constant/list value.,pending-review
PORTAL_TABS,compliance,existing-code,app.js,6637,,Discovered constant/list value.,pending-review
PORTAL_TABS,Compliance,existing-code,app.js,6637,,Discovered constant/list value.,pending-review
POSITION_COACH_ROLES,QB Coach,existing-code,app.js,380,,Discovered constant/list value.,pending-review
POSITION_COACH_ROLES,RB Coach,existing-code,app.js,380,,Discovered constant/list value.,pending-review
POSITION_COACH_ROLES,WR Coach,existing-code,app.js,380,,Discovered constant/list value.,pending-review
POSITION_COACH_ROLES,TE Coach,existing-code,app.js,380,,Discovered constant/list value.,pending-review
POSITION_COACH_ROLES,OL Coach,existing-code,app.js,380,,Discovered constant/list value.,pending-review
POSITION_COACH_ROLES,DL Coach,existing-code,app.js,381,,Discovered constant/list value.,pending-review
POSITION_COACH_ROLES,EDGE Coach,existing-code,app.js,381,,Discovered constant/list value.,pending-review
POSITION_COACH_ROLES,LB Coach,existing-code,app.js,381,,Discovered constant/list value.,pending-review
POSITION_COACH_ROLES,CB Coach,existing-code,app.js,381,,Discovered constant/list value.,pending-review
POSITION_COACH_ROLES,S Coach,existing-code,app.js,381,,Discovered constant/list value.,pending-review
POSITION_COACH_ROLES,Special Teams Coordinator,existing-code,app.js,382,,Discovered constant/list value.,pending-review
POSITION_COACH_ROLES,Recruiting Coordinator,existing-code,app.js,382,,Discovered constant/list value.,pending-review
POSITION_COACH_ROLES,Player Development Director,existing-code,app.js,383,,Discovered constant/list value.,pending-review
POSITION_PLAN,QB,existing-code,harness/seeded-roster.js,31,,Discovered constant/list value.,pending-review
POSITION_PLAN,HB,existing-code,harness/seeded-roster.js,31,,Discovered constant/list value.,pending-review
POSITION_PLAN,WR,existing-code,harness/seeded-roster.js,31,,Discovered constant/list value.,pending-review
POSITION_PLAN,TE,existing-code,harness/seeded-roster.js,31,,Discovered constant/list value.,pending-review
POSITION_PLAN,LT,existing-code,harness/seeded-roster.js,32,,Discovered constant/list value.,pending-review
POSITION_PLAN,OT,existing-code,harness/seeded-roster.js,32,,Discovered constant/list value.,pending-review
POSITION_PLAN,OG,existing-code,harness/seeded-roster.js,32,,Discovered constant/list value.,pending-review
POSITION_PLAN,EDGE,existing-code,harness/seeded-roster.js,33,,Discovered constant/list value.,pending-review
POSITION_PLAN,DE,existing-code,harness/seeded-roster.js,33,,Discovered constant/list value.,pending-review
POSITION_PLAN,DT,existing-code,harness/seeded-roster.js,33,,Discovered constant/list value.,pending-review
POSITION_PLAN,LB,existing-code,harness/seeded-roster.js,34,,Discovered constant/list value.,pending-review
POSITION_PLAN,CB,existing-code,harness/seeded-roster.js,34,,Discovered constant/list value.,pending-review
POSITION_PLAN,DB,existing-code,harness/seeded-roster.js,34,,Discovered constant/list value.,pending-review
POS_SLOTS,QB,existing-code,js/sim/awards/awards-engine.js,165,,Discovered constant/list value.,pending-review
POS_SLOTS,HB,existing-code,js/sim/awards/awards-engine.js,165,,Discovered constant/list value.,pending-review
POS_SLOTS,WR,existing-code,js/sim/awards/awards-engine.js,165,,Discovered constant/list value.,pending-review
POS_SLOTS,TE,existing-code,js/sim/awards/awards-engine.js,165,,Discovered constant/list value.,pending-review
POS_SLOTS,LT,existing-code,js/sim/awards/awards-engine.js,165,,Discovered constant/list value.,pending-review
POS_SLOTS,OG,existing-code,js/sim/awards/awards-engine.js,165,,Discovered constant/list value.,pending-review
POS_SLOTS,EDGE,existing-code,js/sim/awards/awards-engine.js,165,,Discovered constant/list value.,pending-review
POS_SLOTS,DT,existing-code,js/sim/awards/awards-engine.js,165,,Discovered constant/list value.,pending-review
POS_SLOTS,LB,existing-code,js/sim/awards/awards-engine.js,165,,Discovered constant/list value.,pending-review
POS_SLOTS,CB,existing-code,js/sim/awards/awards-engine.js,165,,Discovered constant/list value.,pending-review
POTENTIAL_GRADES,Limited,existing-code,app.js,362,,Discovered constant/list value.,pending-review
POTENTIAL_GRADES,Serviceable,existing-code,app.js,362,,Discovered constant/list value.,pending-review
POTENTIAL_GRADES,Solid Starter,existing-code,app.js,362,,Discovered constant/list value.,pending-review
POTENTIAL_GRADES,All-Conference Upside,existing-code,app.js,362,,Discovered constant/list value.,pending-review
POTENTIAL_GRADES,All-American Upside,existing-code,app.js,362,,Discovered constant/list value.,pending-review
POTENTIAL_GRADES,NFL Upside,existing-code,app.js,362,,Discovered constant/list value.,pending-review
POTENTIAL_GRADES,Generational,existing-code,app.js,362,,Discovered constant/list value.,pending-review
PRACTICE_EMPHASIS_OPTIONS,balanced,existing-code,app.js,3159,,Discovered constant/list value.,pending-review
PRACTICE_EMPHASIS_OPTIONS,Balanced,existing-code,app.js,3159,,Discovered constant/list value.,pending-review
PRACTICE_EMPHASIS_OPTIONS,conditioning,existing-code,app.js,3161,,Discovered constant/list value.,pending-review
PRACTICE_EMPHASIS_OPTIONS,Conditioning,existing-code,app.js,3161,,Discovered constant/list value.,pending-review
PRACTICE_EMPHASIS_OPTIONS,schemes,existing-code,app.js,3163,,Discovered constant/list value.,pending-review
PRACTICE_EMPHASIS_OPTIONS,Schemes,existing-code,app.js,3163,,Discovered constant/list value.,pending-review
PRACTICE_EMPHASIS_OPTIONS,position,existing-code,app.js,3165,,Discovered constant/list value.,pending-review
PRACTICE_EMPHASIS_OPTIONS,Position Drills,existing-code,app.js,3165,,Discovered constant/list value.,pending-review
PRACTICE_EMPHASIS_OPTIONS,recovery,existing-code,app.js,3167,,Discovered constant/list value.,pending-review
PRACTICE_EMPHASIS_OPTIONS,Recovery,existing-code,app.js,3167,,Discovered constant/list value.,pending-review
PROSPECT_AGENT_TYPES,Value Seeker,existing-code,app.js,292,,Discovered constant/list value.,pending-review
PROSPECT_AGENT_TYPES,Brand Builder,existing-code,app.js,292,,Discovered constant/list value.,pending-review
PROSPECT_AGENT_TYPES,Early Path,existing-code,app.js,292,,Discovered constant/list value.,pending-review
PROSPECT_AGENT_TYPES,Loyalist,existing-code,app.js,292,,Discovered constant/list value.,pending-review
PROSPECT_FIRST_NAMES,Avery,existing-code,app.js,104,,Discovered constant/list value.,pending-review
PROSPECT_FIRST_NAMES,Micah,existing-code,app.js,105,,Discovered constant/list value.,pending-review
PROSPECT_FIRST_NAMES,Jordan,existing-code,app.js,106,,Discovered constant/list value.,pending-review
PROSPECT_FIRST_NAMES,Tariq,existing-code,app.js,107,,Discovered constant/list value.,pending-review
PROSPECT_FIRST_NAMES,Landon,existing-code,app.js,108,,Discovered constant/list value.,pending-review
PROSPECT_FIRST_NAMES,Jace,existing-code,app.js,109,,Discovered constant/list value.,pending-review
PROSPECT_FIRST_NAMES,Carter,existing-code,app.js,110,,Discovered constant/list value.,pending-review
PROSPECT_FIRST_NAMES,Devin,existing-code,app.js,111,,Discovered constant/list value.,pending-review
PROSPECT_FIRST_NAMES,Nolan,existing-code,app.js,112,,Discovered constant/list value.,pending-review
PROSPECT_FIRST_NAMES,Bryce,existing-code,app.js,113,,Discovered constant/list value.,pending-review
PROSPECT_FIRST_NAMES,Elias,existing-code,app.js,114,,Discovered constant/list value.,pending-review
PROSPECT_FIRST_NAMES,Kendrick,existing-code,app.js,115,,Discovered constant/list value.,pending-review
PROSPECT_FIRST_NAMES,Rowan,existing-code,app.js,116,,Discovered constant/list value.,pending-review
PROSPECT_FIRST_NAMES,Malik,existing-code,app.js,117,,Discovered constant/list value.,pending-review
PROSPECT_FIRST_NAMES,Tristan,existing-code,app.js,118,,Discovered constant/list value.,pending-review
PROSPECT_FIRST_NAMES,Andre,existing-code,app.js,119,,Discovered constant/list value.,pending-review
PROSPECT_FIRST_NAMES,Calvin,existing-code,app.js,120,,Discovered constant/list value.,pending-review
PROSPECT_FIRST_NAMES,Rhett,existing-code,app.js,121,,Discovered constant/list value.,pending-review
PROSPECT_FIRST_NAMES,Dorian,existing-code,app.js,122,,Discovered constant/list value.,pending-review
PROSPECT_FIRST_NAMES,Xavier,existing-code,app.js,123,,Discovered constant/list value.,pending-review
PROSPECT_LAST_NAMES,Keaton,existing-code,app.js,126,,Discovered constant/list value.,pending-review
PROSPECT_LAST_NAMES,Mills,existing-code,app.js,127,,Discovered constant/list value.,pending-review
PROSPECT_LAST_NAMES,Bishop,existing-code,app.js,128,,Discovered constant/list value.,pending-review
PROSPECT_LAST_NAMES,Hale,existing-code,app.js,129,,Discovered constant/list value.,pending-review
PROSPECT_LAST_NAMES,Vaughn,existing-code,app.js,130,,Discovered constant/list value.,pending-review
PROSPECT_LAST_NAMES,Mercer,existing-code,app.js,131,,Discovered constant/list value.,pending-review
PROSPECT_LAST_NAMES,Sloan,existing-code,app.js,132,,Discovered constant/list value.,pending-review
PROSPECT_LAST_NAMES,Ellison,existing-code,app.js,133,,Discovered constant/list value.,pending-review
PROSPECT_LAST_NAMES,Pruitt,existing-code,app.js,134,,Discovered constant/list value.,pending-review
PROSPECT_LAST_NAMES,Turner,existing-code,app.js,135,,Discovered constant/list value.,pending-review
PROSPECT_LAST_NAMES,Dawes,existing-code,app.js,136,,Discovered constant/list value.,pending-review
PROSPECT_LAST_NAMES,McBride,existing-code,app.js,137,,Discovered constant/list value.,pending-review
PROSPECT_LAST_NAMES,Harlan,existing-code,app.js,138,,Discovered constant/list value.,pending-review
PROSPECT_LAST_NAMES,Foster,existing-code,app.js,139,,Discovered constant/list value.,pending-review
PROSPECT_LAST_NAMES,Santos,existing-code,app.js,140,,Discovered constant/list value.,pending-review
PROSPECT_LAST_NAMES,Rivers,existing-code,app.js,141,,Discovered constant/list value.,pending-review
PROSPECT_LAST_NAMES,Quinn,existing-code,app.js,142,,Discovered constant/list value.,pending-review
PROSPECT_LAST_NAMES,Maddox,existing-code,app.js,143,,Discovered constant/list value.,pending-review
PROSPECT_LAST_NAMES,Keller,existing-code,app.js,144,,Discovered constant/list value.,pending-review
PROSPECT_LAST_NAMES,Barlow,existing-code,app.js,145,,Discovered constant/list value.,pending-review
PROSPECT_POSITIONS,QB,existing-code,app.js,147,,Discovered constant/list value.,pending-review
PROSPECT_POSITIONS,HB,existing-code,app.js,147,,Discovered constant/list value.,pending-review
PROSPECT_POSITIONS,WR,existing-code,app.js,147,,Discovered constant/list value.,pending-review
PROSPECT_POSITIONS,OT,existing-code,app.js,147,,Discovered constant/list value.,pending-review
PROSPECT_POSITIONS,CB,existing-code,app.js,147,,Discovered constant/list value.,pending-review
PROSPECT_POSITIONS,LB,existing-code,app.js,147,,Discovered constant/list value.,pending-review
PROSPECT_POSITIONS,DT,existing-code,app.js,147,,Discovered constant/list value.,pending-review
PROSPECT_POSITIONS,EDGE,existing-code,app.js,147,,Discovered constant/list value.,pending-review
PROSPECT_REGIONS,Great Lakes,existing-code,app.js,148,,Discovered constant/list value.,pending-review
PROSPECT_REGIONS,Southeast,existing-code,app.js,148,,Discovered constant/list value.,pending-review
PROSPECT_REGIONS,Texas,existing-code,app.js,148,,Discovered constant/list value.,pending-review
PROSPECT_REGIONS,West Coast,existing-code,app.js,148,,Discovered constant/list value.,pending-review
PROSPECT_REGIONS,Mid-South,existing-code,app.js,148,,Discovered constant/list value.,pending-review
PROSPECT_REGIONS,Central,existing-code,app.js,148,,Discovered constant/list value.,pending-review
RANKINGS_TABS,national,existing-code,app.js,8477,,Discovered constant/list value.,pending-review
RANKINGS_TABS,National Top 25,existing-code,app.js,8477,,Discovered constant/list value.,pending-review
RANKINGS_TABS,conference,existing-code,app.js,8478,,Discovered constant/list value.,pending-review
RANKINGS_TABS,Conference,existing-code,app.js,8478,,Discovered constant/list value.,pending-review
RANKINGS_TABS,cfp,existing-code,app.js,8479,,Discovered constant/list value.,pending-review
RANKINGS_TABS,CFP Bracket,existing-code,app.js,8479,,Discovered constant/list value.,pending-review
RANKINGS_TABS,resume,existing-code,app.js,8480,,Discovered constant/list value.,pending-review
RANKINGS_TABS,Selection Resume,existing-code,app.js,8480,,Discovered constant/list value.,pending-review
RECRUITING_PROMISE_TYPES,noRedshirt,existing-code,app.js,370,,Discovered constant/list value.,pending-review
RECRUITING_PROMISE_TYPES,No Redshirt,existing-code,app.js,370,,Discovered constant/list value.,pending-review
RECRUITING_PROMISE_TYPES,startingPath,existing-code,app.js,371,,Discovered constant/list value.,pending-review
RECRUITING_PROMISE_TYPES,Path to Starting,existing-code,app.js,371,,Discovered constant/list value.,pending-review
RECRUITING_PROMISE_TYPES,positionGuarantee,existing-code,app.js,372,,Discovered constant/list value.,pending-review
RECRUITING_PROMISE_TYPES,Position Guarantee,existing-code,app.js,372,,Discovered constant/list value.,pending-review
RECRUITING_PROMISE_TYPES,nilSupport,existing-code,app.js,373,,Discovered constant/list value.,pending-review
RECRUITING_PROMISE_TYPES,NIL Support Package,existing-code,app.js,373,,Discovered constant/list value.,pending-review
RECRUITING_PROMISE_TYPES,earlyPlayingTime,existing-code,app.js,374,,Discovered constant/list value.,pending-review
RECRUITING_PROMISE_TYPES,Early Playing Time,existing-code,app.js,374,,Discovered constant/list value.,pending-review
RECRUITING_TABS,board,existing-code,app.js,6422,,Discovered constant/list value.,pending-review
RECRUITING_TABS,Board,existing-code,app.js,6422,,Discovered constant/list value.,pending-review
RECRUITING_TABS,search,existing-code,app.js,6423,,Discovered constant/list value.,pending-review
RECRUITING_TABS,Search,existing-code,app.js,6423,,Discovered constant/list value.,pending-review
RECRUITING_TABS,watchlist,existing-code,app.js,6424,,Discovered constant/list value.,pending-review
RECRUITING_TABS,Watchlist,existing-code,app.js,6424,,Discovered constant/list value.,pending-review
RECRUITING_TABS,committed,existing-code,app.js,6425,,Discovered constant/list value.,pending-review
RECRUITING_TABS,Committed,existing-code,app.js,6425,,Discovered constant/list value.,pending-review
RECRUITING_TABS,pipeline,existing-code,app.js,6426,,Discovered constant/list value.,pending-review
RECRUITING_TABS,Pipeline,existing-code,app.js,6426,,Discovered constant/list value.,pending-review
ROLES,HC,existing-code,js/sim/staff/coaching-carousel.js,32,,Discovered constant/list value.,pending-review
ROLES,OC,existing-code,js/sim/staff/coaching-carousel.js,32,,Discovered constant/list value.,pending-review
ROLES,DC,existing-code,js/sim/staff/coaching-carousel.js,32,,Discovered constant/list value.,pending-review
ROLES,STC,existing-code,js/sim/staff/coaching-carousel.js,32,,Discovered constant/list value.,pending-review
ROLES,QB_COACH,existing-code,js/sim/staff/coaching-carousel.js,32,,Discovered constant/list value.,pending-review
ROLES,RB_COACH,existing-code,js/sim/staff/coaching-carousel.js,32,,Discovered constant/list value.,pending-review
ROLES,WR_COACH,existing-code,js/sim/staff/coaching-carousel.js,32,,Discovered constant/list value.,pending-review
ROLES,OL_COACH,existing-code,js/sim/staff/coaching-carousel.js,33,,Discovered constant/list value.,pending-review
ROLES,DL_COACH,existing-code,js/sim/staff/coaching-carousel.js,33,,Discovered constant/list value.,pending-review
ROLES,LB_COACH,existing-code,js/sim/staff/coaching-carousel.js,33,,Discovered constant/list value.,pending-review
ROLES,DB_COACH,existing-code,js/sim/staff/coaching-carousel.js,33,,Discovered constant/list value.,pending-review
ROLES,RECRUITING_COORDINATOR,existing-code,js/sim/staff/coaching-carousel.js,33,,Discovered constant/list value.,pending-review
ROSTER_DEV_FOCI,Technique,existing-code,app.js,9283,,Discovered constant/list value.,pending-review
ROSTER_DEV_FOCI,Strength,existing-code,app.js,9283,,Discovered constant/list value.,pending-review
ROSTER_DEV_FOCI,Film Study,existing-code,app.js,9283,,Discovered constant/list value.,pending-review
ROSTER_DEV_FOCI,Conditioning,existing-code,app.js,9283,,Discovered constant/list value.,pending-review
ROSTER_TABS,players,existing-code,app.js,5947,,Discovered constant/list value.,pending-review
ROSTER_TABS,Players,existing-code,app.js,5947,,Discovered constant/list value.,pending-review
ROSTER_TABS,depth,existing-code,app.js,5948,,Discovered constant/list value.,pending-review
ROSTER_TABS,Depth Chart,existing-code,app.js,5948,,Discovered constant/list value.,pending-review
ROSTER_TABS,eligibility,existing-code,app.js,5949,,Discovered constant/list value.,pending-review
ROSTER_TABS,Eligibility,existing-code,app.js,5949,,Discovered constant/list value.,pending-review
ROSTER_TABS,development,existing-code,app.js,5950,,Discovered constant/list value.,pending-review
ROSTER_TABS,Development,existing-code,app.js,5950,,Discovered constant/list value.,pending-review
ROSTER_TABS,morale,existing-code,app.js,5951,,Discovered constant/list value.,pending-review
ROSTER_TABS,Morale,existing-code,app.js,5951,,Discovered constant/list value.,pending-review
ROSTER_TABS,nil,existing-code,app.js,5952,,Discovered constant/list value.,pending-review
ROSTER_TABS,NIL,existing-code,app.js,5952,,Discovered constant/list value.,pending-review
ROSTER_TABS,risk,existing-code,app.js,5953,,Discovered constant/list value.,pending-review
ROSTER_TABS,Transfer Risk,existing-code,app.js,5953,,Discovered constant/list value.,pending-review
ROSTER_VIEWS,general,existing-code,app.js,5956,,Discovered constant/list value.,pending-review
ROSTER_VIEWS,General,existing-code,app.js,5956,,Discovered constant/list value.,pending-review
ROSTER_VIEWS,attributes,existing-code,app.js,5957,,Discovered constant/list value.,pending-review
ROSTER_VIEWS,Attributes,existing-code,app.js,5957,,Discovered constant/list value.,pending-review
ROSTER_VIEWS,eligibility,existing-code,app.js,5958,,Discovered constant/list value.,pending-review
ROSTER_VIEWS,Eligibility,existing-code,app.js,5958,,Discovered constant/list value.,pending-review
ROSTER_VIEWS,nil,existing-code,app.js,5959,,Discovered constant/list value.,pending-review
ROSTER_VIEWS,NIL,existing-code,app.js,5959,,Discovered constant/list value.,pending-review
ROSTER_VIEWS,development,existing-code,app.js,5960,,Discovered constant/list value.,pending-review
ROSTER_VIEWS,Development,existing-code,app.js,5960,,Discovered constant/list value.,pending-review
ROUTES,desk,existing-code,js/m0/foundation.js,6,,Discovered constant/list value.,pending-review
ROUTES,Dashboard,existing-code,js/m0/foundation.js,6,,Discovered constant/list value.,pending-review
ROUTES,inbox,existing-code,js/m0/foundation.js,6,,Discovered constant/list value.,pending-review
ROUTES,roster,existing-code,js/m0/foundation.js,7,,Discovered constant/list value.,pending-review
ROUTES,Roster,existing-code,js/m0/foundation.js,7,,Discovered constant/list value.,pending-review
ROUTES,roster,existing-code,js/m0/foundation.js,7,,Discovered constant/list value.,pending-review
SCENARIOS,qb_injury_depth_chart,existing-code,harness/scenarios/registry.js,11,,Discovered constant/list value.,pending-review
SCENARIOS,QB,existing-code,harness/scenarios/registry.js,16,,Discovered constant/list value.,pending-review
SCHEDULE_TABS,fixtures,existing-code,app.js,8357,,Discovered constant/list value.,pending-review
SCHEDULE_TABS,Fixtures,existing-code,app.js,8357,,Discovered constant/list value.,pending-review
SCHEDULE_TABS,boxscores,existing-code,app.js,8358,,Discovered constant/list value.,pending-review
SCHEDULE_TABS,Box Scores,existing-code,app.js,8358,,Discovered constant/list value.,pending-review
SCHEDULE_TABS,drives,existing-code,app.js,8359,,Discovered constant/list value.,pending-review
SCHEDULE_TABS,Last Game Drives,existing-code,app.js,8359,,Discovered constant/list value.,pending-review
SCHEDULE_TABS,why,existing-code,app.js,8360,,Discovered constant/list value.,pending-review
SCHEDULE_TABS,Why,existing-code,app.js,8360,,Discovered constant/list value.,pending-review
SCHOOL_ATTRS,academicPrestige,existing-code,app.js,275,,Discovered constant/list value.,pending-review
SCHOOL_ATTRS,boosterStrength,existing-code,app.js,275,,Discovered constant/list value.,pending-review
SCHOOL_ATTRS,fanPassion,existing-code,app.js,275,,Discovered constant/list value.,pending-review
SCHOOL_ATTRS,brandReach,existing-code,app.js,275,,Discovered constant/list value.,pending-review
SCHOOL_ATTRS,complianceCulture,existing-code,app.js,275,,Discovered constant/list value.,pending-review
SCHOOL_ATTRS,administrativeStability,existing-code,app.js,276,,Discovered constant/list value.,pending-review
SCHOOL_ATTRS,boardPatience,existing-code,app.js,276,,Discovered constant/list value.,pending-review
SCHOOL_ATTRS,nilCapacity,existing-code,app.js,276,,Discovered constant/list value.,pending-review
SCHOOL_ATTRS,nilStructure,existing-code,app.js,276,,Discovered constant/list value.,pending-review
SCHOOL_ATTRS,recruitingFootprint,existing-code,app.js,276,,Discovered constant/list value.,pending-review
SCHOOL_ATTRS,alumniNetwork,existing-code,app.js,277,,Discovered constant/list value.,pending-review
SCHOOL_ATTRS,campusAppeal,existing-code,app.js,277,,Discovered constant/list value.,pending-review
SCHOOL_ATTRS,studentSupport,existing-code,app.js,277,,Discovered constant/list value.,pending-review
SCHOOL_ATTRS,transferFriendliness,existing-code,app.js,277,,Discovered constant/list value.,pending-review
SCHOOL_ATTRS,tradition,existing-code,app.js,277,,Discovered constant/list value.,pending-review
SCHOOL_ATTRS,mediaMarket,existing-code,app.js,278,,Discovered constant/list value.,pending-review
SCHOOL_ATTRS,sponsorshipPower,existing-code,app.js,278,,Discovered constant/list value.,pending-review
