Entity,Field Name,Display Label,Data Type,Example Value,Source Status,Source File,Source Line / Location,Required?,Nullable?,Default Value,Enum / Allowed Values,Current Usage,Used On Screens,Editable By User?,Dynamic / Computed?,Persistence Needed?,Notes,Recommendation,Approval Status
Recruit,gap,Gap,string,int,existing-code,js/sim/recruiting/recruiting-v2.js,154,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,got,Got,string,${coachStrip,existing-code,scripts/m11_sandbox_customization.js,39,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,Great Lakes,Great Lakes,string,Great Lakes,existing-code,app.js,148,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,groups,Groups,string,"[{ controls: ['<button data-open-view=""recruiting"">Back to Recruiting</button>",existing-code,app.js,7621,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,growthMultiplier,Growth Multiplier,string,1.00,existing-code,js/sim/dev/dev-engine.js,33,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,Hale,Hale,string,Hale,existing-code,app.js,129,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,Harlan,Harlan,string,Harlan,existing-code,app.js,138,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,HB,Hb,string,HB,existing-code,app.js,147,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,history,History,string,[],existing-code,js/sim/persistence/reducers.js,55,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,hour,Hour,string,2-digit,existing-code,app.js,12737,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,HS_FR,Hs Fr,string,HS_FR,existing-code,js/sim/recruiting/recruiting-v2.js,59,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,HS_JR,Hs Jr,string,HS_JR,existing-code,js/sim/recruiting/recruiting-v2.js,59,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,HS_SO,Hs So,string,HS_SO,existing-code,js/sim/recruiting/recruiting-v2.js,59,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,HS_SR,Hs Sr,string,HS_SR,existing-code,js/sim/recruiting/recruiting-v2.js,59,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,html,Html,string,<p>Select a prospect to see their suitor board,existing-code,app.js,6482,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,icon,Icon,string,inbox,existing-code,app.js,20,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,impact,Impact,string,Boosts game-day scoring mod,existing-code,app.js,12440,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,incomingStaff,Incoming Staff,string,null,existing-code,js/sim/tests/coaching-carousel-tests.js,140,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,initialState,Initial State,string,{,existing-code,js/sim/tests/reducers-tests.js,103,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,innovationAppetite,Innovation Appetite,string,15,mock-only,data/demo-world.js,405,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,input,Input,string,weight 0-1,existing-code,js/sim/recruiting/recruiting-v2.js,71,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,interestBonus,Interest Bonus,string,0,existing-code,js/sim/persistence/reducers.js,58,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,interestDelta,Interest Delta,string,8,existing-code,app.js,2908,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,isProspect,Is Prospect,string,bool,existing-code,app.js,901,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,Jace,Jace,string,Jace,existing-code,app.js,109,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,jobSecurity,Job Security,string,74,mock-only,data/fbs-world.js,549,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,Jordan,Jordan,string,Jordan,existing-code,app.js,106,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,Keaton,Keaton,string,Keaton,existing-code,app.js,126,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,Keller,Keller,string,Keller,existing-code,app.js,144,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,Kendrick,Kendrick,string,Kendrick,existing-code,app.js,115,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,key,Key,string,homeFieldAdvantage,existing-code,app.js,12440,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,keyPrefix,Key Prefix,string,depth-holes,existing-code,app.js,7591,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,label,Label,string,Program Desk,existing-code,app.js,20,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,Landon,Landon,string,Landon,existing-code,app.js,108,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,Late,Late,string,Late Bloomer,existing-code,app.js,364,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,LB,Lb,string,LB,existing-code,app.js,147,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,leadership,Leadership,string,16,mock-only,data/demo-world.js,357,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,lineDevelopment,Line Development,string,13,mock-only,data/demo-world.js,354,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,localMediaTone,Local Media Tone,string,+3,existing-code,js/sim/pulse/campus-pulse.js,48,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,location,Location,string,Home,existing-code,js/m0/foundation.js,827,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,lockerRoomTone,Locker Room Tone,string,+1,existing-code,js/sim/pulse/campus-pulse.js,44,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,Loyalist,Loyalist,string,Loyalist,existing-code,app.js,292,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,loyalty,Loyalty,string,10,existing-code,app.js,9664,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,Maddox,Maddox,string,Maddox,existing-code,app.js,143,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,Malik,Malik,string,Malik,existing-code,app.js,117,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,manManagement,Man Management,string,16,mock-only,data/demo-world.js,356,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,McBride,Mc Bride,string,McBride,existing-code,app.js,137,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,mediaHandling,Media Handling,string,14,mock-only,data/demo-world.js,356,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,medicalSupport,Medical Support,string,14,mock-only,data/demo-world.js,404,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,Mercer,Mercer,string,Mercer,existing-code,app.js,131,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,Micah,Micah,string,Micah,existing-code,app.js,105,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,Mid-South,Mid South,string,Mid-South,existing-code,app.js,148,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,Mills,Mills,string,Mills,existing-code,app.js,127,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,minOvr,Min Ovr,string,92,existing-code,js/sim/draft/draft-engine.js,18,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,minute,Minute,string,2-digit,existing-code,app.js,12737,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,moraleScores,Morale Scores,string,{,mock-only,data/fbs-world.js,550,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,moraleTrace,Morale Trace,string,[],mock-only,data/fbs-world.js,550,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,nationalPerception,National Perception,string,+2,existing-code,js/sim/pulse/campus-pulse.js,43,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,negotiating,Negotiating,string,14,mock-only,data/demo-world.js,356,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,nil,Nil,string,0.45,existing-code,app.js,305,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,NIL Support Package,Nil Support Package,string,NIL Support Package,existing-code,app.js,373,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,nilCapacity,Nil Capacity,string,14,mock-only,data/demo-world.js,401,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,nilOpportunity,Nil Opportunity,string,nilOpportunity,existing-code,js/sim/recruiting/recruiting-v2.js,23,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,nilPool,Nil Pool,string,1,existing-code,app.js,9180,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,nilStateMillions,Nil State Millions,string,0.01,existing-code,js/sim/tests/ai-nil-tests.js,10,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,nilStructure,Nil Structure,string,15,mock-only,data/demo-world.js,401,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,nilSupport,Nil Support,string,nilSupport,existing-code,app.js,373,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,nilTier,Nil Tier,string,8,existing-code,js/sim/tests/m18-tests.js,20,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,No Redshirt,No Redshirt,string,No Redshirt,existing-code,app.js,370,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,Nolan,Nolan,string,Nolan,existing-code,app.js,112,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,noRedshirt,No Redshirt,string,noRedshirt,existing-code,app.js,370,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,Normal,Normal,string,Steady,existing-code,app.js,1050,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,nutritionProgram,Nutrition Program,string,15,mock-only,data/demo-world.js,404,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,objectivePressure,Objective Pressure,string,42,mock-only,data/fbs-world.js,549,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,offensiveStrategy,Offensive Strategy,string,16,mock-only,data/demo-world.js,353,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,offerCount,Offer Count,string,0,existing-code,js/sim/persistence/reducers.js,58,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,ok,Ok,string,bool,existing-code,js/sim/nil/nil-engine.js,55,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,openView,Open View,string,recruiting,existing-code,app.js,6594,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,opinion,Opinion,string,"`We are currently ${prospect.interest > 60 ? ""leading"" : ""in the mix",existing-code,app.js,2898,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,opponent,Opponent,string,Ridge City,existing-code,js/m0/foundation.js,827,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,opponentAnalysis,Opponent Analysis,string,15,mock-only,data/demo-world.js,355,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,OT,Ot,string,OT,existing-code,app.js,147,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,ovr,Ovr,string,88,existing-code,js/sim/tests/ai-nil-tests.js,11,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,passed,Passed,string,false,existing-code,harness/scenarios/registry.js,60,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,Path to Starting,Path To Starting,string,Path to Starting,existing-code,app.js,371,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,payload,Payload,string,"{ prospectId: ""P1",existing-code,js/sim/tests/reducers-tests.js,32,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,perRole,Per Role,string,3,existing-code,js/sim/tests/coaching-carousel-tests.js,30,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,playCalling,Play Calling,string,16,mock-only,data/demo-world.js,353,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,playerId,Player Id,string,x,existing-code,js/sim/tests/reducers-tests.js,86,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,playerTeamId,Player Team Id,string,p0,existing-code,js/sim/tests/m18-tests.js,92,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,playingTime,Playing Time,string,0.70,existing-code,app.js,305,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,playingTimeOpen,Playing Time Open,string,false,existing-code,app.js,9180,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,plays,Plays,string,58,existing-code,app.js,66,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,portalAggression,Portal Aggression,string,50,existing-code,app.js,3872,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,pos,Pos,string,true,existing-code,app.js,522,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,Position Guarantee,Position Guarantee,string,Position Guarantee,existing-code,app.js,372,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,positionGuarantee,Position Guarantee,string,positionGuarantee,existing-code,app.js,372,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,positive,Positive,string,true,existing-code,app.js,4265,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,pref,Pref,string,{playingTime:0.70,existing-code,app.js,305,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,preferences,Preferences,string,{ playingTime: 0.9,existing-code,js/sim/tests/m18-tests.js,19,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,pressure,Pressure,string,68,existing-code,app.js,2238,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,pressureHandling,Pressure Handling,string,15,mock-only,data/demo-world.js,358,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,prestige,Prestige,string,0.85,existing-code,app.js,305,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,prevSnapshot,Prev Snapshot,string,snap1,existing-code,js/sim/tests/m18-tests.js,132,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,primary,Primary,string,true,existing-code,app.js,6523,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,professionalism,Professionalism,string,15,mock-only,data/demo-world.js,357,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,programRating,Program Rating,string,70 + i,existing-code,js/sim/tests/m18-tests.js,82,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,promiseLedger,Promise Ledger,string,{,mock-only,data/fbs-world.js,550,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,prospect,Prospect,string,p,existing-code,js/sim/ai/ai-nil-bidding.js,151,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,prospectId,Prospect Id,string,evt.prospectId,existing-code,app.js,3280,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,prospectName,Prospect Name,string,prospect.name,existing-code,js/sim/nil/nil-engine.js,72,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,Pruitt,Pruitt,string,Pruitt,existing-code,app.js,134,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,QB,Qb,string,QB,existing-code,app.js,147,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,qbDevelopment,Qb Development,string,16,mock-only,data/demo-world.js,353,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,Quinn,Quinn,string,Quinn,existing-code,app.js,142,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,random,Random,string,makeRng(7),existing-code,js/sim/tests/m18-tests.js,92,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,reasonCodes,Reason Codes,string,reasons,existing-code,js/sim/nil/nil-engine.js,77,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,recentSuccess,Recent Success,string,65,existing-code,harness/scenarios/registry.js,75,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,recentWinPct,Recent Win Pct,string,0.75,existing-code,js/sim/tests/m18-tests.js,20,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,recruitBuzz,Recruit Buzz,string,+12,existing-code,js/sim/pulse/campus-pulse.js,48,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,recruiterRelationship,Recruiter Relationship,string,recruiterRelationship,existing-code,js/sim/recruiting/recruiting-v2.js,31,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,recruitingFootprint,Recruiting Footprint,string,14,mock-only,data/demo-world.js,401,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,recruitingMomentum,Recruiting Momentum,string,50,existing-code,app.js,3872,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,recruitingTier,Recruiting Tier,string,8,existing-code,js/sim/tests/m18-tests.js,20,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,recruitment,Recruitment,string,15,mock-only,data/demo-world.js,355,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,recruitNote,Recruit Note,string,Appeals to power-run and pro-style recruits,existing-code,app.js,66,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,regressionRisk,Regression Risk,string,0.06,existing-code,js/sim/dev/dev-engine.js,33,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,requested,Requested,string,before + 5,existing-code,harness/scenarios/registry.js,52,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,Rhett,Rhett,string,Rhett,existing-code,app.js,121,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,riskBase,Risk Base,string,0.20,existing-code,app.js,370,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,rivalCompetition,Rival Competition,string,rivalCompetition,existing-code,js/sim/recruiting/recruiting-v2.js,32,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,rivalryHeat,Rivalry Heat,string,15,mock-only,data/demo-world.js,403,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
