gameId,seasonYear,week,date,homeProgramId,awayProgramId,neutralSite,stadiumId,conferenceGame,rivalryGame,kickoffTime,tvNetwork,status,homeScore,awayScore
game_2026_w03_0197,2026,3,2026-09-22,program_texas_state,program_texas,False,stadium_texas_state,False,False,19:00 CT,CBS,scheduled,,
game_2026_w03_0198,2026,3,2026-09-22,program_south_alabama,program_arkansas,False,stadium_south_alabama,False,False,18:30 CT,FS1,scheduled,,
game_2026_w03_0199,2026,3,2026-09-22,program_north_dakota_state,program_alabama,False,stadium_north_dakota_state,False,False,14:30 CT,ABC,scheduled,,
game_2026_w03_0200,2026,3,2026-09-22,program_san_diego_state,program_west_virginia,False,stadium_san_diego_state,False,False,18:30 CT,ESPN,scheduled,,
game_2026_w03_0201,2026,3,2026-09-22,program_kent_state,program_tulane,False,stadium_kent_state,False,False,18:30 CT,ESPN2,scheduled,,
game_2026_w03_0202,2026,3,2026-09-22,program_arkansas_state,program_south_carolina,False,stadium_arkansas_state,False,False,18:30 CT,ABC,scheduled,,
game_2026_w03_0203,2026,3,2026-09-22,program_rice,program_oklahoma,False,stadium_rice,False,False,14:30 CT,Streaming,scheduled,,
game_2026_w03_0204,2026,3,2026-09-22,program_memphis,program_utep,False,stadium_memphis,False,False,14:30 CT,CBS,scheduled,,
game_2026_w03_0205,2026,3,2026-09-22,program_utah,program_buffalo,False,stadium_utah,False,False,18:30 CT,ESPN,scheduled,,
game_2026_w03_0206,2026,3,2026-09-22,program_san_jose_state,program_army,False,stadium_san_jose_state,False,False,11:00 CT,NBC,scheduled,,
game_2026_w03_0207,2026,3,2026-09-22,program_utsa,program_clemson,False,stadium_utsa,False,False,18:30 CT,TBD,scheduled,,
game_2026_w04_0208,2026,4,2026-09-01,program_stanford,program_nc_state,False,stadium_stanford,True,False,11:00 CT,FS1,scheduled,,
game_2026_w04_0209,2026,4,2026-09-01,program_alabama,program_texas_a_m,False,stadium_alabama,True,False,14:30 CT,CW,scheduled,,
game_2026_w04_0210,2026,4,2026-09-01,program_tcu,program_kansas_state,False,stadium_tcu,True,False,14:30 CT,ABC,scheduled,,
game_2026_w04_0211,2026,4,2026-09-01,program_florida_state,program_virginia_tech,False,stadium_florida_state,True,False,18:30 CT,NBC,scheduled,,
game_2026_w04_0212,2026,4,2026-09-01,program_texas,program_ole_miss,False,stadium_texas,True,False,18:30 CT,CBS,scheduled,,
game_2026_w04_0213,2026,4,2026-09-01,program_virginia,program_north_carolina,False,stadium_virginia,True,False,19:00 CT,Streaming,scheduled,,
game_2026_w04_0214,2026,4,2026-09-01,program_bowling_green,program_ohio,False,stadium_bowling_green,True,False,19:00 CT,ESPN2,scheduled,,
game_2026_w04_0215,2026,4,2026-09-01,program_sam_houston,program_middle_tennessee,False,stadium_sam_houston,True,False,19:00 CT,CBS,scheduled,,
game_2026_w04_0216,2026,4,2026-09-01,program_utsa,program_rice,False,stadium_utsa,True,False,18:30 CT,FOX,scheduled,,
game_2026_w04_0217,2026,4,2026-09-01,program_ucla,program_ohio_state,False,stadium_ucla,True,False,11:00 CT,Streaming,scheduled,,
game_2026_w04_0218,2026,4,2026-09-01,program_vanderbilt,program_auburn,False,stadium_vanderbilt,True,False,14:30 CT,FOX,scheduled,,
game_2026_w04_0219,2026,4,2026-09-01,program_nevada,program_utep,False,stadium_nevada,True,False,14:30 CT,ESPN,scheduled,,
game_2026_w04_0220,2026,4,2026-09-01,program_tennessee,program_arkansas,False,stadium_tennessee,True,False,19:00 CT,ABC,scheduled,,
game_2026_w04_0221,2026,4,2026-09-01,program_usc,program_penn_state,False,stadium_usc,True,False,14:30 CT,CBS,scheduled,,
game_2026_w04_0222,2026,4,2026-09-01,program_james_madison,program_troy,False,stadium_james_madison,True,False,11:00 CT,NBC,scheduled,,
game_2026_w04_0223,2026,4,2026-09-01,program_arkansas_state,program_georgia_state,False,stadium_arkansas_state,True,False,19:00 CT,NBC,scheduled,,
game_2026_w04_0224,2026,4,2026-09-01,program_georgia_southern,program_appalachian_state,False,stadium_georgia_southern,True,False,11:00 CT,CW,scheduled,,
game_2026_w04_0225,2026,4,2026-09-01,program_mississippi_state,program_kentucky,False,stadium_mississippi_state,True,False,19:00 CT,ESPN,scheduled,,
game_2026_w04_0226,2026,4,2026-09-01,program_nebraska,program_wisconsin,False,stadium_nebraska,True,False,14:30 CT,ABC,scheduled,,
game_2026_w04_0227,2026,4,2026-09-01,program_texas_state,program_boise_state,False,stadium_texas_state,True,False,18:30 CT,FS1,scheduled,,
game_2026_w04_0228,2026,4,2026-09-01,program_rutgers,program_indiana,False,stadium_rutgers,True,False,11:00 CT,CW,scheduled,,
game_2026_w04_0229,2026,4,2026-09-01,program_navy,program_usf,False,stadium_navy,True,False,11:00 CT,CBS,scheduled,,
game_2026_w04_0230,2026,4,2026-09-01,program_notre_dame,program_uconn,False,stadium_notre_dame,True,False,14:30 CT,ESPN,scheduled,,
game_2026_w04_0231,2026,4,2026-09-01,program_syracuse,program_louisville,False,stadium_syracuse,True,False,18:30 CT,ABC,scheduled,,
game_2026_w04_0232,2026,4,2026-09-01,program_toledo,program_umass,False,stadium_toledo,True,False,14:30 CT,CBS,scheduled,,
game_2026_w04_0233,2026,4,2026-09-01,program_georgia,program_south_carolina,False,stadium_georgia,True,False,19:00 CT,NBC,scheduled,,
game_2026_w04_0234,2026,4,2026-09-01,program_western_michigan,program_sacramento_state,False,stadium_western_michigan,True,False,14:30 CT,Streaming,scheduled,,
game_2026_w04_0235,2026,4,2026-09-01,program_illinois,program_minnesota,False,stadium_illinois,True,False,11:00 CT,Streaming,scheduled,,
game_2026_w04_0236,2026,4,2026-09-01,program_north_dakota_state,program_air_force,False,stadium_north_dakota_state,True,False,14:30 CT,ESPN2,scheduled,,
game_2026_w04_0237,2026,4,2026-09-01,program_memphis,program_tulsa,False,stadium_memphis,True,False,19:00 CT,ESPN,scheduled,,
game_2026_w04_0238,2026,4,2026-09-01,program_wyoming,program_northern_illinois,False,stadium_wyoming,True,False,14:30 CT,CW,scheduled,,
game_2026_w04_0239,2026,4,2026-09-01,program_northwestern,program_maryland,False,stadium_northwestern,True,False,19:00 CT,NBC,scheduled,,
game_2026_w04_0240,2026,4,2026-09-01,program_georgia_tech,program_wake_forest,False,stadium_georgia_tech,True,False,18:30 CT,CW,scheduled,,
game_2026_w04_0241,2026,4,2026-09-01,program_ball_state,program_miami_oh,False,stadium_ball_state,True,False,19:00 CT,CBS,scheduled,,
game_2026_w04_0242,2026,4,2026-09-01,program_buffalo,program_central_michigan,False,stadium_buffalo,True,False,11:00 CT,CBS,scheduled,,
game_2026_w04_0243,2026,4,2026-09-01,program_san_jose_state,program_hawaii,False,stadium_san_jose_state,True,False,14:30 CT,CW,scheduled,,
game_2026_w04_0244,2026,4,2026-09-01,program_kansas,program_oklahoma_state,False,stadium_kansas,True,False,19:00 CT,FS1,scheduled,,
game_2026_w04_0245,2026,4,2026-09-01,program_delaware,program_missouri_state,False,stadium_delaware,True,False,18:30 CT,TBD,scheduled,,
game_2026_w04_0246,2026,4,2026-09-01,program_charlotte,program_florida_atlantic,False,stadium_charlotte,True,False,19:00 CT,ABC,scheduled,,
game_2026_w04_0247,2026,4,2026-09-01,program_old_dominion,program_louisiana,False,stadium_old_dominion,True,False,11:00 CT,FS1,scheduled,,
game_2026_w04_0248,2026,4,2026-09-01,program_utah_state,program_oregon_state,False,stadium_utah_state,True,False,19:00 CT,TBD,scheduled,,
game_2026_w04_0249,2026,4,2026-09-01,program_oregon,program_iowa,False,stadium_oregon,True,False,14:30 CT,CW,scheduled,,
game_2026_w04_0250,2026,4,2026-09-01,program_smu,program_pittsburgh,False,stadium_smu,True,False,18:30 CT,TBD,scheduled,,
game_2026_w04_0251,2026,4,2026-09-01,program_west_virginia,program_houston,False,stadium_west_virginia,True,False,14:30 CT,Streaming,scheduled,,
game_2026_w04_0252,2026,4,2026-09-01,program_lsu,program_oklahoma,False,stadium_lsu,True,False,18:30 CT,ESPN2,scheduled,,
game_2026_w04_0253,2026,4,2026-09-01,program_ucf,program_cincinnati,False,stadium_ucf,True,False,19:00 CT,Streaming,scheduled,,
game_2026_w04_0254,2026,4,2026-09-01,program_new_mexico_state,program_fiu,False,stadium_new_mexico_state,True,False,14:30 CT,ABC,scheduled,,
game_2026_w04_0255,2026,4,2026-09-01,program_tulane,program_uab,False,stadium_tulane,True,False,19:00 CT,Streaming,scheduled,,
game_2026_w04_0256,2026,4,2026-09-01,program_eastern_michigan,program_akron,False,stadium_eastern_michigan,True,False,18:30 CT,FS1,scheduled,,
game_2026_w04_0257,2026,4,2026-09-01,program_new_mexico,program_unlv,False,stadium_new_mexico,True,False,14:30 CT,NBC,scheduled,,
game_2026_w04_0258,2026,4,2026-09-01,program_marshall,program_coastal_carolina,False,stadium_marshall,True,False,19:00 CT,ESPN,scheduled,,
game_2026_w04_0259,2026,4,2026-09-01,program_kennesaw_state,program_liberty,False,stadium_kennesaw_state,True,False,19:00 CT,ESPN,scheduled,,
game_2026_w04_0260,2026,4,2026-09-01,program_colorado_state,program_washington_state,False,stadium_colorado_state,True,False,14:30 CT,CBS,scheduled,,
game_2026_w04_0261,2026,4,2026-09-01,program_army,program_east_carolina,False,stadium_army,True,False,11:00 CT,ABC,scheduled,,
game_2026_w04_0262,2026,4,2026-09-01,program_san_diego_state,program_fresno_state,False,stadium_san_diego_state,True,False,11:00 CT,ABC,scheduled,,
game_2026_w04_0263,2026,4,2026-09-01,program_clemson,program_boston_college,False,stadium_clemson,True,False,11:00 CT,FS1,scheduled,,
game_2026_w04_0264,2026,4,2026-09-01,program_missouri,program_florida,False,stadium_missouri,True,False,19:00 CT,FS1,scheduled,,
game_2026_w04_0265,2026,4,2026-09-01,program_arizona,program_texas_tech,False,stadium_arizona,True,False,11:00 CT,TBD,scheduled,,
game_2026_w04_0266,2026,4,2026-09-01,program_iowa_state,program_baylor,False,stadium_iowa_state,True,False,18:30 CT,ABC,scheduled,,
game_2026_w04_0267,2026,4,2026-09-01,program_utah,program_byu,False,stadium_utah,True,False,14:30 CT,FS1,scheduled,,
game_2026_w04_0268,2026,4,2026-09-01,program_southern_miss,program_south_alabama,False,stadium_southern_miss,True,False,14:30 CT,NBC,scheduled,,
game_2026_w04_0269,2026,4,2026-09-01,program_miami_fl,program_kent_state,False,stadium_miami_fl,False,False,11:00 CT,ABC,scheduled,,
game_2026_w04_0270,2026,4,2026-09-01,program_california,program_duke,False,stadium_california,True,False,18:30 CT,TBD,scheduled,,
game_2026_w04_0271,2026,4,2026-09-01,program_purdue,program_michigan,False,stadium_purdue,True,False,14:30 CT,CW,scheduled,,
game_2026_w04_0272,2026,4,2026-09-01,program_arizona_state,program_colorado,False,stadium_arizona_state,True,False,18:30 CT,FOX,scheduled,,
game_2026_w04_0273,2026,4,2026-09-01,program_north_texas,program_temple,False,stadium_north_texas,True,False,11:00 CT,ESPN2,scheduled,,
game_2026_w04_0274,2026,4,2026-09-01,program_jacksonville_state,program_western_kentucky,False,stadium_jacksonville_state,True,False,11:00 CT,CW,scheduled,,
game_2026_w04_0275,2026,4,2026-09-01,program_michigan_state,program_washington,False,stadium_michigan_state,True,False,11:00 CT,TBD,scheduled,,
game_2026_w04_0276,2026,4,2026-09-01,program_louisiana_tech,program_ulm,False,stadium_louisiana_tech,True,False,19:00 CT,CBS,scheduled,,
game_2026_w05_0277,2026,5,2026-09-08,program_utah,program_arizona,False,stadium_utah,True,False,11:00 CT,ESPN,scheduled,,
game_2026_w05_0278,2026,5,2026-09-08,program_texas_tech,program_cincinnati,False,stadium_texas_tech,True,False,19:00 CT,ABC,scheduled,,
game_2026_w05_0279,2026,5,2026-09-08,program_kansas_state,program_arizona_state,False,stadium_kansas_state,True,False,19:00 CT,FS1,scheduled,,
game_2026_w05_0280,2026,5,2026-09-08,program_michigan,program_ucla,False,stadium_michigan,True,False,18:30 CT,CBS,scheduled,,
game_2026_w05_0281,2026,5,2026-09-08,program_oregon_state,program_washington_state,False,stadium_oregon_state,True,False,11:00 CT,ABC,scheduled,,
game_2026_w05_0282,2026,5,2026-09-08,program_auburn,program_florida,False,stadium_auburn,True,False,14:30 CT,ABC,scheduled,,
game_2026_w05_0283,2026,5,2026-09-08,program_coastal_carolina,program_marshall,False,stadium_coastal_carolina,True,False,19:00 CT,ESPN2,scheduled,,
game_2026_w05_0284,2026,5,2026-09-08,program_utsa,program_memphis,False,stadium_utsa,True,False,11:00 CT,CW,scheduled,,
game_2026_w05_0285,2026,5,2026-09-08,program_arkansas,program_missouri,False,stadium_arkansas,True,False,19:00 CT,CBS,scheduled,,
game_2026_w05_0286,2026,5,2026-09-08,program_troy,program_southern_miss,False,stadium_troy,True,False,19:00 CT,ABC,scheduled,,
game_2026_w05_0287,2026,5,2026-09-08,program_nc_state,program_pittsburgh,False,stadium_nc_state,True,False,11:00 CT,Streaming,scheduled,,
game_2026_w05_0288,2026,5,2026-09-08,program_boise_state,program_utah_state,False,stadium_boise_state,True,False,19:00 CT,FS1,scheduled,,
game_2026_w05_0289,2026,5,2026-09-08,program_vanderbilt,program_tennessee,False,stadium_vanderbilt,True,False,19:00 CT,TBD,scheduled,,
game_2026_w05_0290,2026,5,2026-09-08,program_sacramento_state,program_buffalo,False,stadium_sacramento_state,True,False,19:00 CT,ESPN,scheduled,,
game_2026_w05_0291,2026,5,2026-09-08,program_ball_state,program_central_michigan,False,stadium_ball_state,True,False,18:30 CT,ESPN2,scheduled,,
game_2026_w05_0292,2026,5,2026-09-08,program_north_carolina,program_duke,False,stadium_north_carolina,True,False,11:00 CT,TBD,scheduled,,
game_2026_w05_0293,2026,5,2026-09-08,program_washington,program_oregon,False,stadium_washington,True,False,14:30 CT,FOX,scheduled,,
game_2026_w05_0294,2026,5,2026-09-08,program_toledo,program_umass,False,stadium_toledo,True,False,18:30 CT,ABC,scheduled,,
game_2026_w05_0295,2026,5,2026-09-08,program_delaware,program_missouri_state,False,stadium_delaware,True,False,18:30 CT,CBS,scheduled,,
game_2026_w05_0296,2026,5,2026-09-08,program_lsu,program_texas_a_m,False,stadium_lsu,True,False,14:30 CT,FS1,scheduled,,
game_2026_w05_0297,2026,5,2026-09-08,program_rutgers,program_michigan_state,False,stadium_rutgers,True,False,19:00 CT,Streaming,scheduled,,
game_2026_w05_0298,2026,5,2026-09-08,program_arkansas_state,program_louisiana_tech,False,stadium_arkansas_state,True,False,14:30 CT,NBC,scheduled,,
game_2026_w05_0299,2026,5,2026-09-08,program_texas_state,program_fresno_state,False,stadium_texas_state,True,False,18:30 CT,CW,scheduled,,
game_2026_w05_0300,2026,5,2026-09-08,program_georgia_southern,program_appalachian_state,False,stadium_georgia_southern,True,False,14:30 CT,FS1,scheduled,,
game_2026_w05_0301,2026,5,2026-09-08,program_byu,program_colorado,False,stadium_byu,True,False,18:30 CT,NBC,scheduled,,
game_2026_w05_0302,2026,5,2026-09-08,program_uconn,program_notre_dame,False,stadium_uconn,True,False,14:30 CT,ESPN2,scheduled,,
game_2026_w05_0303,2026,5,2026-09-08,program_illinois,program_indiana,False,stadium_illinois,True,False,19:00 CT,TBD,scheduled,,
game_2026_w05_0304,2026,5,2026-09-08,program_alabama,program_mississippi_state,False,stadium_alabama,True,False,19:00 CT,Streaming,scheduled,,
game_2026_w05_0305,2026,5,2026-09-08,program_northwestern,program_iowa,False,stadium_northwestern,True,False,18:30 CT,NBC,scheduled,,
game_2026_w05_0306,2026,5,2026-09-08,program_james_madison,program_ulm,False,stadium_james_madison,True,False,11:00 CT,ABC,scheduled,,
game_2026_w05_0307,2026,5,2026-09-08,program_akron,program_western_michigan,False,stadium_akron,True,False,18:30 CT,NBC,scheduled,,
game_2026_w05_0308,2026,5,2026-09-08,program_wake_forest,program_virginia_tech,False,stadium_wake_forest,True,False,11:00 CT,ABC,scheduled,,
game_2026_w05_0309,2026,5,2026-09-08,program_san_jose_state,program_new_mexico,False,stadium_san_jose_state,True,False,18:30 CT,NBC,scheduled,,
game_2026_w05_0310,2026,5,2026-09-08,program_navy,program_usf,False,stadium_navy,True,False,19:00 CT,CW,scheduled,,
game_2026_w05_0311,2026,5,2026-09-08,program_west_virginia,program_houston,False,stadium_west_virginia,True,False,18:30 CT,NBC,scheduled,,
game_2026_w05_0312,2026,5,2026-09-08,program_kennesaw_state,program_western_kentucky,False,stadium_kennesaw_state,True,False,11:00 CT,CBS,scheduled,,
game_2026_w05_0313,2026,5,2026-09-08,program_texas,program_georgia,False,stadium_texas,True,False,19:00 CT,ABC,scheduled,,
game_2026_w05_0314,2026,5,2026-09-08,program_iowa_state,program_tcu,False,stadium_iowa_state,True,False,18:30 CT,FOX,scheduled,,
game_2026_w05_0315,2026,5,2026-09-08,program_ohio,program_bowling_green,False,stadium_ohio,True,False,14:30 CT,ABC,scheduled,,
game_2026_w05_0316,2026,5,2026-09-08,program_uab,program_florida_atlantic,False,stadium_uab,True,False,11:00 CT,NBC,scheduled,,
game_2026_w05_0317,2026,5,2026-09-08,program_oklahoma_state,program_ucf,False,stadium_oklahoma_state,True,False,18:30 CT,FOX,scheduled,,
game_2026_w05_0318,2026,5,2026-09-08,program_sam_houston,program_middle_tennessee,False,stadium_sam_houston,True,False,19:00 CT,FOX,scheduled,,
game_2026_w05_0319,2026,5,2026-09-08,program_florida_state,program_boston_college,False,stadium_florida_state,True,False,19:00 CT,ABC,scheduled,,
game_2026_w05_0320,2026,5,2026-09-08,program_usc,program_ohio_state,False,stadium_usc,True,False,18:30 CT,ABC,scheduled,,
game_2026_w05_0321,2026,5,2026-09-08,program_rice,program_tulsa,False,stadium_rice,True,False,19:00 CT,NBC,scheduled,,
game_2026_w05_0322,2026,5,2026-09-08,program_south_alabama,program_old_dominion,False,stadium_south_alabama,True,False,14:30 CT,ESPN,scheduled,,
game_2026_w05_0323,2026,5,2026-09-08,program_northern_illinois,program_hawaii,False,stadium_northern_illinois,True,False,18:30 CT,Streaming,scheduled,,
game_2026_w05_0324,2026,5,2026-09-08,program_maryland,program_penn_state,False,stadium_maryland,True,False,19:00 CT,CBS,scheduled,,
game_2026_w05_0325,2026,5,2026-09-08,program_louisville,program_miami_fl,False,stadium_louisville,True,False,19:00 CT,ESPN,scheduled,,
game_2026_w05_0326,2026,5,2026-09-08,program_syracuse,program_california,False,stadium_syracuse,True,False,14:30 CT,ABC,scheduled,,
game_2026_w05_0327,2026,5,2026-09-08,program_air_force,program_utep,False,stadium_air_force,True,False,11:00 CT,ABC,scheduled,,
game_2026_w05_0328,2026,5,2026-09-08,program_kentucky,program_ole_miss,False,stadium_kentucky,True,False,11:00 CT,ESPN2,scheduled,,
game_2026_w05_0329,2026,5,2026-09-08,program_minnesota,program_wisconsin,False,stadium_minnesota,True,False,19:00 CT,ABC,scheduled,,
game_2026_w05_0330,2026,5,2026-09-08,program_north_texas,program_army,False,stadium_north_texas,True,False,19:00 CT,NBC,scheduled,,
game_2026_w05_0331,2026,5,2026-09-08,program_san_diego_state,program_colorado_state,False,stadium_san_diego_state,True,False,11:00 CT,CW,scheduled,,
game_2026_w05_0332,2026,5,2026-09-08,program_unlv,program_wyoming,False,stadium_unlv,True,False,19:00 CT,Streaming,scheduled,,
game_2026_w05_0333,2026,5,2026-09-08,program_virginia,program_smu,False,stadium_virginia,True,False,18:30 CT,NBC,scheduled,,
game_2026_w05_0334,2026,5,2026-09-08,program_north_dakota_state,program_nevada,False,stadium_north_dakota_state,True,False,18:30 CT,ESPN,scheduled,,
game_2026_w05_0335,2026,5,2026-09-08,program_louisiana,program_georgia_state,False,stadium_louisiana,True,False,11:00 CT,ESPN,scheduled,,
game_2026_w05_0336,2026,5,2026-09-08,program_charlotte,program_tulane,False,stadium_charlotte,True,False,14:30 CT,ESPN2,scheduled,,
game_2026_w05_0337,2026,5,2026-09-08,program_liberty,program_jacksonville_state,False,stadium_liberty,True,False,11:00 CT,FOX,scheduled,,
game_2026_w05_0338,2026,5,2026-09-08,program_new_mexico_state,program_fiu,False,stadium_new_mexico_state,True,False,11:00 CT,CW,scheduled,,
game_2026_w05_0339,2026,5,2026-09-08,program_oklahoma,program_south_carolina,False,stadium_oklahoma,True,False,18:30 CT,FOX,scheduled,,
game_2026_w05_0340,2026,5,2026-09-08,program_east_carolina,program_temple,False,stadium_east_carolina,True,False,11:00 CT,TBD,scheduled,,
game_2026_w05_0341,2026,5,2026-09-08,program_purdue,program_nebraska,False,stadium_purdue,True,False,18:30 CT,FS1,scheduled,,
game_2026_w05_0342,2026,5,2026-09-08,program_georgia_tech,program_clemson,False,stadium_georgia_tech,True,False,11:00 CT,TBD,scheduled,,
game_2026_w05_0343,2026,5,2026-09-08,program_kansas,program_baylor,False,stadium_kansas,True,False,14:30 CT,ABC,scheduled,,
game_2026_w05_0344,2026,5,2026-09-08,program_eastern_michigan,program_stanford,False,stadium_eastern_michigan,False,False,14:30 CT,FS1,scheduled,,
game_2026_w05_0345,2026,5,2026-09-08,program_miami_oh,program_kent_state,False,stadium_miami_oh,True,False,19:00 CT,CW,scheduled,,
game_2026_w06_0346,2026,6,2026-10-15,program_toledo,program_kent_state,False,stadium_toledo,True,False,11:00 CT,NBC,scheduled,,
game_2026_w06_0347,2026,6,2026-10-15,program_ulm,program_troy,False,stadium_ulm,True,False,18:30 CT,Streaming,scheduled,,
game_2026_w06_0348,2026,6,2026-10-15,program_north_carolina,program_california,False,stadium_north_carolina,True,False,18:30 CT,FS1,scheduled,,
game_2026_w06_0349,2026,6,2026-10-15,program_usf,program_memphis,False,stadium_usf,True,False,14:30 CT,CW,scheduled,,
game_2026_w06_0350,2026,6,2026-10-15,program_tulsa,program_navy,False,stadium_tulsa,True,False,18:30 CT,ESPN,scheduled,,
game_2026_w06_0351,2026,6,2026-10-15,program_bowling_green,program_umass,False,stadium_bowling_green,True,False,18:30 CT,CBS,scheduled,,
game_2026_w06_0352,2026,6,2026-10-15,program_new_mexico,program_wyoming,False,stadium_new_mexico,True,False,14:30 CT,Streaming,scheduled,,
game_2026_w06_0353,2026,6,2026-10-15,program_rice,program_east_carolina,False,stadium_rice,True,False,18:30 CT,FOX,scheduled,,
game_2026_w06_0354,2026,6,2026-10-15,program_texas,program_oklahoma,False,stadium_texas,True,False,19:00 CT,ESPN2,scheduled,,
game_2026_w06_0355,2026,6,2026-10-15,program_ball_state,program_eastern_michigan,False,stadium_ball_state,True,False,18:30 CT,ESPN,scheduled,,
game_2026_w06_0356,2026,6,2026-10-15,program_indiana,program_usc,False,stadium_indiana,True,False,18:30 CT,CW,scheduled,,
game_2026_w06_0357,2026,6,2026-10-15,program_illinois,program_wisconsin,False,stadium_illinois,True,False,18:30 CT,Streaming,scheduled,,
game_2026_w06_0358,2026,6,2026-10-15,program_louisiana_tech,program_coastal_carolina,False,stadium_louisiana_tech,True,False,14:30 CT,FS1,scheduled,,
game_2026_w06_0359,2026,6,2026-10-15,program_hawaii,program_nevada,False,stadium_hawaii,True,False,11:00 CT,FS1,scheduled,,
game_2026_w06_0360,2026,6,2026-10-15,program_arizona,program_oklahoma_state,False,stadium_arizona,True,False,14:30 CT,ESPN2,scheduled,,
game_2026_w06_0361,2026,6,2026-10-15,program_western_kentucky,program_liberty,False,stadium_western_kentucky,True,False,18:30 CT,CBS,scheduled,,
game_2026_w06_0362,2026,6,2026-10-15,program_iowa,program_ohio_state,False,stadium_iowa,True,False,19:00 CT,ESPN,scheduled,,
game_2026_w06_0363,2026,6,2026-10-15,program_ole_miss,program_florida,False,stadium_ole_miss,True,False,14:30 CT,ESPN2,scheduled,,
game_2026_w06_0364,2026,6,2026-10-15,program_georgia_state,program_old_dominion,False,stadium_georgia_state,True,False,19:00 CT,ESPN,scheduled,,
game_2026_w06_0365,2026,6,2026-10-15,program_oregon_state,program_texas_state,False,stadium_oregon_state,True,False,14:30 CT,CW,scheduled,,
game_2026_w06_0366,2026,6,2026-10-15,program_tennessee,program_missouri,False,stadium_tennessee,True,False,18:30 CT,ABC,scheduled,,
game_2026_w06_0367,2026,6,2026-10-15,program_cincinnati,program_byu,False,stadium_cincinnati,True,False,14:30 CT,CW,scheduled,,
game_2026_w06_0368,2026,6,2026-10-15,program_kentucky,program_texas_a_m,False,stadium_kentucky,True,False,18:30 CT,FOX,scheduled,,
game_2026_w06_0369,2026,6,2026-10-15,program_delaware,program_jacksonville_state,False,stadium_delaware,True,False,19:00 CT,ABC,scheduled,,
game_2026_w06_0370,2026,6,2026-10-15,program_auburn,program_alabama,False,stadium_auburn,True,False,18:30 CT,CW,scheduled,,
game_2026_w06_0371,2026,6,2026-10-15,program_notre_dame,program_uconn,False,stadium_notre_dame,True,False,19:00 CT,ABC,scheduled,,
game_2026_w06_0372,2026,6,2026-10-15,program_purdue,program_oregon,False,stadium_purdue,True,False,14:30 CT,TBD,scheduled,,
game_2026_w06_0373,2026,6,2026-10-15,program_michigan,program_minnesota,False,stadium_michigan,True,False,19:00 CT,ESPN,scheduled,,
game_2026_w06_0374,2026,6,2026-10-15,program_colorado_state,program_utah_state,False,stadium_colorado_state,True,False,14:30 CT,CBS,scheduled,,
game_2026_w06_0375,2026,6,2026-10-15,program_charlotte,program_uab,False,stadium_charlotte,True,False,11:00 CT,ESPN2,scheduled,,
game_2026_w06_0376,2026,6,2026-10-15,program_smu,program_virginia_tech,False,stadium_smu,True,False,19:00 CT,CW,scheduled,,
game_2026_w06_0377,2026,6,2026-10-15,program_temple,program_tulane,False,stadium_temple,True,False,11:00 CT,FS1,scheduled,,
game_2026_w06_0378,2026,6,2026-10-15,program_northwestern,program_washington,False,stadium_northwestern,True,False,19:00 CT,NBC,scheduled,,
game_2026_w06_0379,2026,6,2026-10-15,program_boston_college,program_louisville,False,stadium_boston_college,True,False,11:00 CT,NBC,scheduled,,
game_2026_w06_0380,2026,6,2026-10-15,program_florida_state,program_stanford,False,stadium_florida_state,True,False,11:00 CT,CBS,scheduled,,
game_2026_w06_0381,2026,6,2026-10-15,program_appalachian_state,program_south_alabama,False,stadium_appalachian_state,True,False,11:00 CT,CW,scheduled,,
game_2026_w06_0382,2026,6,2026-10-15,program_south_carolina,program_mississippi_state,False,stadium_south_carolina,True,False,14:30 CT,ESPN,scheduled,,
game_2026_w06_0383,2026,6,2026-10-15,program_arizona_state,program_kansas_state,False,stadium_arizona_state,True,False,11:00 CT,ABC,scheduled,,
game_2026_w06_0384,2026,6,2026-10-15,program_sacramento_state,program_buffalo,False,stadium_sacramento_state,True,False,18:30 CT,FOX,scheduled,,
game_2026_w06_0385,2026,6,2026-10-15,program_wake_forest,program_clemson,False,stadium_wake_forest,True,False,11:00 CT,CBS,scheduled,,
game_2026_w06_0386,2026,6,2026-10-15,program_georgia,program_vanderbilt,False,stadium_georgia,True,False,19:00 CT,ESPN2,scheduled,,
game_2026_w06_0387,2026,6,2026-10-15,program_iowa_state,program_houston,False,stadium_iowa_state,True,False,11:00 CT,CBS,scheduled,,
game_2026_w06_0388,2026,6,2026-10-15,program_arkansas_state,program_marshall,False,stadium_arkansas_state,True,False,14:30 CT,ABC,scheduled,,
game_2026_w06_0389,2026,6,2026-10-15,program_duke,program_pittsburgh,False,stadium_duke,True,False,11:00 CT,CBS,scheduled,,
game_2026_w06_0390,2026,6,2026-10-15,program_sam_houston,program_new_mexico_state,False,stadium_sam_houston,True,False,11:00 CT,FS1,scheduled,,
game_2026_w06_0391,2026,6,2026-10-15,program_colorado,program_west_virginia,False,stadium_colorado,True,False,14:30 CT,ABC,scheduled,,
game_2026_w06_0392,2026,6,2026-10-15,program_lsu,program_arkansas,False,stadium_lsu,True,False,14:30 CT,FOX,scheduled,,
game_2026_w06_0393,2026,6,2026-10-15,program_nc_state,program_syracuse,False,stadium_nc_state,True,False,11:00 CT,ESPN2,scheduled,,
