rosterMembershipId,programId,personId,seasonYear,rosterSlot,scholarshipStatus,scholarshipEquivalency,activeRoster,positionGroup
roster_program_iowa_100,program_iowa,person_002375,2026,100,scholarship,1.0,True,ATH
roster_program_iowa_101,program_iowa,person_002376,2026,101,scholarship,1.0,True,ATH
roster_program_iowa_102,program_iowa,person_002377,2026,102,scholarship,1.0,True,ATH
roster_program_iowa_103,program_iowa,person_002378,2026,103,scholarship,1.0,True,ATH
roster_program_iowa_104,program_iowa,person_002379,2026,104,scholarship,1.0,True,ATH
roster_program_iowa_105,program_iowa,person_002380,2026,105,scholarship,1.0,True,ATH
roster_program_maryland_001,program_maryland,person_002395,2026,1,scholarship,1.0,True,QB
roster_program_maryland_002,program_maryland,person_002396,2026,2,scholarship,1.0,True,QB
roster_program_maryland_003,program_maryland,person_002397,2026,3,scholarship,1.0,True,QB
roster_program_maryland_004,program_maryland,person_002398,2026,4,scholarship,1.0,True,QB
roster_program_maryland_005,program_maryland,person_002399,2026,5,scholarship,1.0,True,QB
roster_program_maryland_006,program_maryland,person_002400,2026,6,scholarship,1.0,True,RB
roster_program_maryland_007,program_maryland,person_002401,2026,7,scholarship,1.0,True,RB
roster_program_maryland_008,program_maryland,person_002402,2026,8,scholarship,1.0,True,RB
roster_program_maryland_009,program_maryland,person_002403,2026,9,scholarship,1.0,True,RB
roster_program_maryland_010,program_maryland,person_002404,2026,10,scholarship,1.0,True,RB
roster_program_maryland_011,program_maryland,person_002405,2026,11,scholarship,1.0,True,RB
roster_program_maryland_012,program_maryland,person_002406,2026,12,scholarship,1.0,True,RB
roster_program_maryland_013,program_maryland,person_002407,2026,13,scholarship,1.0,True,WR
roster_program_maryland_014,program_maryland,person_002408,2026,14,scholarship,1.0,True,WR
roster_program_maryland_015,program_maryland,person_002409,2026,15,scholarship,1.0,True,WR
roster_program_maryland_016,program_maryland,person_002410,2026,16,scholarship,1.0,True,WR
roster_program_maryland_017,program_maryland,person_002411,2026,17,scholarship,1.0,True,WR
roster_program_maryland_018,program_maryland,person_002412,2026,18,scholarship,1.0,True,WR
roster_program_maryland_019,program_maryland,person_002413,2026,19,scholarship,1.0,True,WR
roster_program_maryland_020,program_maryland,person_002414,2026,20,scholarship,1.0,True,WR
roster_program_maryland_021,program_maryland,person_002415,2026,21,scholarship,1.0,True,WR
roster_program_maryland_022,program_maryland,person_002416,2026,22,scholarship,1.0,True,WR
roster_program_maryland_023,program_maryland,person_002417,2026,23,scholarship,1.0,True,WR
roster_program_maryland_024,program_maryland,person_002418,2026,24,scholarship,1.0,True,WR
roster_program_maryland_025,program_maryland,person_002419,2026,25,scholarship,1.0,True,WR
roster_program_maryland_026,program_maryland,person_002420,2026,26,scholarship,1.0,True,WR
roster_program_maryland_027,program_maryland,person_002421,2026,27,scholarship,1.0,True,TE
roster_program_maryland_028,program_maryland,person_002422,2026,28,scholarship,1.0,True,TE
roster_program_maryland_029,program_maryland,person_002423,2026,29,scholarship,1.0,True,TE
roster_program_maryland_030,program_maryland,person_002424,2026,30,scholarship,1.0,True,TE
roster_program_maryland_031,program_maryland,person_002425,2026,31,scholarship,1.0,True,TE
roster_program_maryland_032,program_maryland,person_002426,2026,32,scholarship,1.0,True,TE
roster_program_maryland_033,program_maryland,person_002427,2026,33,scholarship,1.0,True,OL
roster_program_maryland_034,program_maryland,person_002428,2026,34,scholarship,1.0,True,OL
roster_program_maryland_035,program_maryland,person_002429,2026,35,scholarship,1.0,True,OL
roster_program_maryland_036,program_maryland,person_002430,2026,36,scholarship,1.0,True,OL
roster_program_maryland_037,program_maryland,person_002431,2026,37,scholarship,1.0,True,OL
roster_program_maryland_038,program_maryland,person_002432,2026,38,scholarship,1.0,True,OL
roster_program_maryland_039,program_maryland,person_002433,2026,39,scholarship,1.0,True,OL
roster_program_maryland_040,program_maryland,person_002434,2026,40,scholarship,1.0,True,OL
roster_program_maryland_041,program_maryland,person_002435,2026,41,scholarship,1.0,True,OL
roster_program_maryland_042,program_maryland,person_002436,2026,42,scholarship,1.0,True,OL
roster_program_maryland_043,program_maryland,person_002437,2026,43,scholarship,1.0,True,OL
roster_program_maryland_044,program_maryland,person_002438,2026,44,scholarship,1.0,True,OL
roster_program_maryland_045,program_maryland,person_002439,2026,45,scholarship,1.0,True,OL
roster_program_maryland_046,program_maryland,person_002440,2026,46,scholarship,1.0,True,OL
roster_program_maryland_047,program_maryland,person_002441,2026,47,scholarship,1.0,True,OL
roster_program_maryland_048,program_maryland,person_002442,2026,48,scholarship,1.0,True,OL
roster_program_maryland_049,program_maryland,person_002443,2026,49,scholarship,1.0,True,OL
roster_program_maryland_050,program_maryland,person_002444,2026,50,scholarship,1.0,True,OL
roster_program_maryland_051,program_maryland,person_002445,2026,51,scholarship,1.0,True,DL
roster_program_maryland_052,program_maryland,person_002446,2026,52,scholarship,1.0,True,DL
roster_program_maryland_053,program_maryland,person_002447,2026,53,scholarship,1.0,True,DL
roster_program_maryland_054,program_maryland,person_002448,2026,54,scholarship,1.0,True,DL
roster_program_maryland_055,program_maryland,person_002449,2026,55,scholarship,1.0,True,DL
roster_program_maryland_056,program_maryland,person_002450,2026,56,scholarship,1.0,True,DL
roster_program_maryland_057,program_maryland,person_002451,2026,57,scholarship,1.0,True,DL
roster_program_maryland_058,program_maryland,person_002452,2026,58,scholarship,1.0,True,DL
roster_program_maryland_059,program_maryland,person_002453,2026,59,scholarship,1.0,True,DL
roster_program_maryland_060,program_maryland,person_002454,2026,60,scholarship,1.0,True,DL
roster_program_maryland_061,program_maryland,person_002455,2026,61,scholarship,1.0,True,EDGE
roster_program_maryland_062,program_maryland,person_002456,2026,62,scholarship,1.0,True,EDGE
roster_program_maryland_063,program_maryland,person_002457,2026,63,scholarship,1.0,True,EDGE
roster_program_maryland_064,program_maryland,person_002458,2026,64,scholarship,1.0,True,EDGE
roster_program_maryland_065,program_maryland,person_002459,2026,65,scholarship,1.0,True,EDGE
roster_program_maryland_066,program_maryland,person_002460,2026,66,scholarship,1.0,True,EDGE
roster_program_maryland_067,program_maryland,person_002461,2026,67,scholarship,1.0,True,EDGE
roster_program_maryland_068,program_maryland,person_002462,2026,68,scholarship,1.0,True,LB
roster_program_maryland_069,program_maryland,person_002463,2026,69,scholarship,1.0,True,LB
roster_program_maryland_070,program_maryland,person_002464,2026,70,scholarship,1.0,True,LB
roster_program_maryland_071,program_maryland,person_002465,2026,71,scholarship,1.0,True,LB
roster_program_maryland_072,program_maryland,person_002466,2026,72,scholarship,1.0,True,LB
roster_program_maryland_073,program_maryland,person_002467,2026,73,scholarship,1.0,True,LB
roster_program_maryland_074,program_maryland,person_002468,2026,74,scholarship,1.0,True,LB
roster_program_maryland_075,program_maryland,person_002469,2026,75,scholarship,1.0,True,LB
roster_program_maryland_076,program_maryland,person_002470,2026,76,scholarship,1.0,True,LB
roster_program_maryland_077,program_maryland,person_002471,2026,77,scholarship,1.0,True,LB
roster_program_maryland_078,program_maryland,person_002472,2026,78,scholarship,1.0,True,LB
roster_program_maryland_079,program_maryland,person_002473,2026,79,scholarship,1.0,True,CB
roster_program_maryland_080,program_maryland,person_002474,2026,80,scholarship,1.0,True,CB
roster_program_maryland_081,program_maryland,person_002475,2026,81,scholarship,1.0,True,CB
roster_program_maryland_082,program_maryland,person_002476,2026,82,scholarship,1.0,True,CB
roster_program_maryland_083,program_maryland,person_002477,2026,83,scholarship,1.0,True,CB
roster_program_maryland_084,program_maryland,person_002478,2026,84,scholarship,1.0,True,CB
roster_program_maryland_085,program_maryland,person_002479,2026,85,scholarship,1.0,True,CB
roster_program_maryland_086,program_maryland,person_002480,2026,86,scholarship,1.0,True,CB
roster_program_maryland_087,program_maryland,person_002481,2026,87,scholarship,1.0,True,CB
roster_program_maryland_088,program_maryland,person_002482,2026,88,scholarship,1.0,True,S
roster_program_maryland_089,program_maryland,person_002483,2026,89,scholarship,1.0,True,S
roster_program_maryland_090,program_maryland,person_002484,2026,90,scholarship,1.0,True,S
roster_program_maryland_091,program_maryland,person_002485,2026,91,scholarship,1.0,True,S
roster_program_maryland_092,program_maryland,person_002486,2026,92,scholarship,1.0,True,S
roster_program_maryland_093,program_maryland,person_002487,2026,93,scholarship,1.0,True,S
roster_program_maryland_094,program_maryland,person_002488,2026,94,scholarship,1.0,True,S
roster_program_maryland_095,program_maryland,person_002489,2026,95,scholarship,1.0,True,K
roster_program_maryland_096,program_maryland,person_002490,2026,96,scholarship,1.0,True,K
roster_program_maryland_097,program_maryland,person_002491,2026,97,scholarship,1.0,True,P
roster_program_maryland_098,program_maryland,person_002492,2026,98,scholarship,1.0,True,P
roster_program_maryland_099,program_maryland,person_002493,2026,99,scholarship,1.0,True,LS
roster_program_maryland_100,program_maryland,person_002494,2026,100,scholarship,1.0,True,ATH
roster_program_maryland_101,program_maryland,person_002495,2026,101,scholarship,1.0,True,ATH
roster_program_maryland_102,program_maryland,person_002496,2026,102,scholarship,1.0,True,ATH
roster_program_maryland_103,program_maryland,person_002497,2026,103,scholarship,1.0,True,ATH
roster_program_maryland_104,program_maryland,person_002498,2026,104,scholarship,1.0,True,ATH
roster_program_maryland_105,program_maryland,person_002499,2026,105,scholarship,1.0,True,ATH
roster_program_michigan_001,program_michigan,person_002514,2026,1,scholarship,1.0,True,QB
roster_program_michigan_002,program_michigan,person_002515,2026,2,scholarship,1.0,True,QB
roster_program_michigan_003,program_michigan,person_002516,2026,3,scholarship,1.0,True,QB
roster_program_michigan_004,program_michigan,person_002517,2026,4,scholarship,1.0,True,QB
roster_program_michigan_005,program_michigan,person_002518,2026,5,scholarship,1.0,True,QB
roster_program_michigan_006,program_michigan,person_002519,2026,6,scholarship,1.0,True,RB
roster_program_michigan_007,program_michigan,person_002520,2026,7,scholarship,1.0,True,RB
roster_program_michigan_008,program_michigan,person_002521,2026,8,scholarship,1.0,True,RB
roster_program_michigan_009,program_michigan,person_002522,2026,9,scholarship,1.0,True,RB
roster_program_michigan_010,program_michigan,person_002523,2026,10,scholarship,1.0,True,RB
roster_program_michigan_011,program_michigan,person_002524,2026,11,scholarship,1.0,True,RB
roster_program_michigan_012,program_michigan,person_002525,2026,12,scholarship,1.0,True,RB
roster_program_michigan_013,program_michigan,person_002526,2026,13,scholarship,1.0,True,WR
roster_program_michigan_014,program_michigan,person_002527,2026,14,scholarship,1.0,True,WR
roster_program_michigan_015,program_michigan,person_002528,2026,15,scholarship,1.0,True,WR
roster_program_michigan_016,program_michigan,person_002529,2026,16,scholarship,1.0,True,WR
roster_program_michigan_017,program_michigan,person_002530,2026,17,scholarship,1.0,True,WR
roster_program_michigan_018,program_michigan,person_002531,2026,18,scholarship,1.0,True,WR
roster_program_michigan_019,program_michigan,person_002532,2026,19,scholarship,1.0,True,WR
roster_program_michigan_020,program_michigan,person_002533,2026,20,scholarship,1.0,True,WR
roster_program_michigan_021,program_michigan,person_002534,2026,21,scholarship,1.0,True,WR
roster_program_michigan_022,program_michigan,person_002535,2026,22,scholarship,1.0,True,WR
roster_program_michigan_023,program_michigan,person_002536,2026,23,scholarship,1.0,True,WR
roster_program_michigan_024,program_michigan,person_002537,2026,24,scholarship,1.0,True,WR
roster_program_michigan_025,program_michigan,person_002538,2026,25,scholarship,1.0,True,WR
roster_program_michigan_026,program_michigan,person_002539,2026,26,scholarship,1.0,True,WR
roster_program_michigan_027,program_michigan,person_002540,2026,27,scholarship,1.0,True,TE
roster_program_michigan_028,program_michigan,person_002541,2026,28,scholarship,1.0,True,TE
roster_program_michigan_029,program_michigan,person_002542,2026,29,scholarship,1.0,True,TE
roster_program_michigan_030,program_michigan,person_002543,2026,30,scholarship,1.0,True,TE
roster_program_michigan_031,program_michigan,person_002544,2026,31,scholarship,1.0,True,TE
roster_program_michigan_032,program_michigan,person_002545,2026,32,scholarship,1.0,True,TE
roster_program_michigan_033,program_michigan,person_002546,2026,33,scholarship,1.0,True,OL
roster_program_michigan_034,program_michigan,person_002547,2026,34,scholarship,1.0,True,OL
roster_program_michigan_035,program_michigan,person_002548,2026,35,scholarship,1.0,True,OL
roster_program_michigan_036,program_michigan,person_002549,2026,36,scholarship,1.0,True,OL
roster_program_michigan_037,program_michigan,person_002550,2026,37,scholarship,1.0,True,OL
roster_program_michigan_038,program_michigan,person_002551,2026,38,scholarship,1.0,True,OL
roster_program_michigan_039,program_michigan,person_002552,2026,39,scholarship,1.0,True,OL
roster_program_michigan_040,program_michigan,person_002553,2026,40,scholarship,1.0,True,OL
roster_program_michigan_041,program_michigan,person_002554,2026,41,scholarship,1.0,True,OL
roster_program_michigan_042,program_michigan,person_002555,2026,42,scholarship,1.0,True,OL
roster_program_michigan_043,program_michigan,person_002556,2026,43,scholarship,1.0,True,OL
roster_program_michigan_044,program_michigan,person_002557,2026,44,scholarship,1.0,True,OL
roster_program_michigan_045,program_michigan,person_002558,2026,45,scholarship,1.0,True,OL
roster_program_michigan_046,program_michigan,person_002559,2026,46,scholarship,1.0,True,OL
roster_program_michigan_047,program_michigan,person_002560,2026,47,scholarship,1.0,True,OL
roster_program_michigan_048,program_michigan,person_002561,2026,48,scholarship,1.0,True,OL
roster_program_michigan_049,program_michigan,person_002562,2026,49,scholarship,1.0,True,OL
roster_program_michigan_050,program_michigan,person_002563,2026,50,scholarship,1.0,True,OL
roster_program_michigan_051,program_michigan,person_002564,2026,51,scholarship,1.0,True,DL
roster_program_michigan_052,program_michigan,person_002565,2026,52,scholarship,1.0,True,DL
roster_program_michigan_053,program_michigan,person_002566,2026,53,scholarship,1.0,True,DL
roster_program_michigan_054,program_michigan,person_002567,2026,54,scholarship,1.0,True,DL
roster_program_michigan_055,program_michigan,person_002568,2026,55,scholarship,1.0,True,DL
roster_program_michigan_056,program_michigan,person_002569,2026,56,scholarship,1.0,True,DL
roster_program_michigan_057,program_michigan,person_002570,2026,57,scholarship,1.0,True,DL
roster_program_michigan_058,program_michigan,person_002571,2026,58,scholarship,1.0,True,DL
roster_program_michigan_059,program_michigan,person_002572,2026,59,scholarship,1.0,True,DL
roster_program_michigan_060,program_michigan,person_002573,2026,60,scholarship,1.0,True,DL
roster_program_michigan_061,program_michigan,person_002574,2026,61,scholarship,1.0,True,EDGE
roster_program_michigan_062,program_michigan,person_002575,2026,62,scholarship,1.0,True,EDGE
roster_program_michigan_063,program_michigan,person_002576,2026,63,scholarship,1.0,True,EDGE
roster_program_michigan_064,program_michigan,person_002577,2026,64,scholarship,1.0,True,EDGE
roster_program_michigan_065,program_michigan,person_002578,2026,65,scholarship,1.0,True,EDGE
roster_program_michigan_066,program_michigan,person_002579,2026,66,scholarship,1.0,True,EDGE
roster_program_michigan_067,program_michigan,person_002580,2026,67,scholarship,1.0,True,EDGE
roster_program_michigan_068,program_michigan,person_002581,2026,68,scholarship,1.0,True,LB
roster_program_michigan_069,program_michigan,person_002582,2026,69,scholarship,1.0,True,LB
roster_program_michigan_070,program_michigan,person_002583,2026,70,scholarship,1.0,True,LB
roster_program_michigan_071,program_michigan,person_002584,2026,71,scholarship,1.0,True,LB
roster_program_michigan_072,program_michigan,person_002585,2026,72,scholarship,1.0,True,LB
roster_program_michigan_073,program_michigan,person_002586,2026,73,scholarship,1.0,True,LB
roster_program_michigan_074,program_michigan,person_002587,2026,74,scholarship,1.0,True,LB
roster_program_michigan_075,program_michigan,person_002588,2026,75,scholarship,1.0,True,LB
roster_program_michigan_076,program_michigan,person_002589,2026,76,scholarship,1.0,True,LB
roster_program_michigan_077,program_michigan,person_002590,2026,77,scholarship,1.0,True,LB
roster_program_michigan_078,program_michigan,person_002591,2026,78,scholarship,1.0,True,LB
roster_program_michigan_079,program_michigan,person_002592,2026,79,scholarship,1.0,True,CB
roster_program_michigan_080,program_michigan,person_002593,2026,80,scholarship,1.0,True,CB
roster_program_michigan_081,program_michigan,person_002594,2026,81,scholarship,1.0,True,CB
roster_program_michigan_082,program_michigan,person_002595,2026,82,scholarship,1.0,True,CB
roster_program_michigan_083,program_michigan,person_002596,2026,83,scholarship,1.0,True,CB
roster_program_michigan_084,program_michigan,person_002597,2026,84,scholarship,1.0,True,CB
roster_program_michigan_085,program_michigan,person_002598,2026,85,scholarship,1.0,True,CB
roster_program_michigan_086,program_michigan,person_002599,2026,86,scholarship,1.0,True,CB
roster_program_michigan_087,program_michigan,person_002600,2026,87,scholarship,1.0,True,CB
roster_program_michigan_088,program_michigan,person_002601,2026,88,scholarship,1.0,True,S
roster_program_michigan_089,program_michigan,person_002602,2026,89,scholarship,1.0,True,S
roster_program_michigan_090,program_michigan,person_002603,2026,90,scholarship,1.0,True,S
roster_program_michigan_091,program_michigan,person_002604,2026,91,scholarship,1.0,True,S
roster_program_michigan_092,program_michigan,person_002605,2026,92,scholarship,1.0,True,S
roster_program_michigan_093,program_michigan,person_002606,2026,93,scholarship,1.0,True,S
roster_program_michigan_094,program_michigan,person_002607,2026,94,scholarship,1.0,True,S
roster_program_michigan_095,program_michigan,person_002608,2026,95,scholarship,1.0,True,K
roster_program_michigan_096,program_michigan,person_002609,2026,96,scholarship,1.0,True,K
roster_program_michigan_097,program_michigan,person_002610,2026,97,scholarship,1.0,True,P
roster_program_michigan_098,program_michigan,person_002611,2026,98,scholarship,1.0,True,P
roster_program_michigan_099,program_michigan,person_002612,2026,99,scholarship,1.0,True,LS
roster_program_michigan_100,program_michigan,person_002613,2026,100,scholarship,1.0,True,ATH
roster_program_michigan_101,program_michigan,person_002614,2026,101,scholarship,1.0,True,ATH
roster_program_michigan_102,program_michigan,person_002615,2026,102,scholarship,1.0,True,ATH
roster_program_michigan_103,program_michigan,person_002616,2026,103,scholarship,1.0,True,ATH
roster_program_michigan_104,program_michigan,person_002617,2026,104,scholarship,1.0,True,ATH
roster_program_michigan_105,program_michigan,person_002618,2026,105,scholarship,1.0,True,ATH
roster_program_michigan_state_001,program_michigan_state,person_002633,2026,1,scholarship,1.0,True,QB
roster_program_michigan_state_002,program_michigan_state,person_002634,2026,2,scholarship,1.0,True,QB
roster_program_michigan_state_003,program_michigan_state,person_002635,2026,3,scholarship,1.0,True,QB
roster_program_michigan_state_004,program_michigan_state,person_002636,2026,4,scholarship,1.0,True,QB
roster_program_michigan_state_005,program_michigan_state,person_002637,2026,5,scholarship,1.0,True,QB
roster_program_michigan_state_006,program_michigan_state,person_002638,2026,6,scholarship,1.0,True,RB
roster_program_michigan_state_007,program_michigan_state,person_002639,2026,7,scholarship,1.0,True,RB
roster_program_michigan_state_008,program_michigan_state,person_002640,2026,8,scholarship,1.0,True,RB
roster_program_michigan_state_009,program_michigan_state,person_002641,2026,9,scholarship,1.0,True,RB
roster_program_michigan_state_010,program_michigan_state,person_002642,2026,10,scholarship,1.0,True,RB
roster_program_michigan_state_011,program_michigan_state,person_002643,2026,11,scholarship,1.0,True,RB
roster_program_michigan_state_012,program_michigan_state,person_002644,2026,12,scholarship,1.0,True,RB
roster_program_michigan_state_013,program_michigan_state,person_002645,2026,13,scholarship,1.0,True,WR
roster_program_michigan_state_014,program_michigan_state,person_002646,2026,14,scholarship,1.0,True,WR
roster_program_michigan_state_015,program_michigan_state,person_002647,2026,15,scholarship,1.0,True,WR
roster_program_michigan_state_016,program_michigan_state,person_002648,2026,16,scholarship,1.0,True,WR
roster_program_michigan_state_017,program_michigan_state,person_002649,2026,17,scholarship,1.0,True,WR
roster_program_michigan_state_018,program_michigan_state,person_002650,2026,18,scholarship,1.0,True,WR
roster_program_michigan_state_019,program_michigan_state,person_002651,2026,19,scholarship,1.0,True,WR
roster_program_michigan_state_020,program_michigan_state,person_002652,2026,20,scholarship,1.0,True,WR
roster_program_michigan_state_021,program_michigan_state,person_002653,2026,21,scholarship,1.0,True,WR
roster_program_michigan_state_022,program_michigan_state,person_002654,2026,22,scholarship,1.0,True,WR
roster_program_michigan_state_023,program_michigan_state,person_002655,2026,23,scholarship,1.0,True,WR
roster_program_michigan_state_024,program_michigan_state,person_002656,2026,24,scholarship,1.0,True,WR
roster_program_michigan_state_025,program_michigan_state,person_002657,2026,25,scholarship,1.0,True,WR
roster_program_michigan_state_026,program_michigan_state,person_002658,2026,26,scholarship,1.0,True,WR
roster_program_michigan_state_027,program_michigan_state,person_002659,2026,27,scholarship,1.0,True,TE
roster_program_michigan_state_028,program_michigan_state,person_002660,2026,28,scholarship,1.0,True,TE
roster_program_michigan_state_029,program_michigan_state,person_002661,2026,29,scholarship,1.0,True,TE
roster_program_michigan_state_030,program_michigan_state,person_002662,2026,30,scholarship,1.0,True,TE
roster_program_michigan_state_031,program_michigan_state,person_002663,2026,31,scholarship,1.0,True,TE
roster_program_michigan_state_032,program_michigan_state,person_002664,2026,32,scholarship,1.0,True,TE
roster_program_michigan_state_033,program_michigan_state,person_002665,2026,33,scholarship,1.0,True,OL
roster_program_michigan_state_034,program_michigan_state,person_002666,2026,34,scholarship,1.0,True,OL
roster_program_michigan_state_035,program_michigan_state,person_002667,2026,35,scholarship,1.0,True,OL
roster_program_michigan_state_036,program_michigan_state,person_002668,2026,36,scholarship,1.0,True,OL
roster_program_michigan_state_037,program_michigan_state,person_002669,2026,37,scholarship,1.0,True,OL
roster_program_michigan_state_038,program_michigan_state,person_002670,2026,38,scholarship,1.0,True,OL
roster_program_michigan_state_039,program_michigan_state,person_002671,2026,39,scholarship,1.0,True,OL
roster_program_michigan_state_040,program_michigan_state,person_002672,2026,40,scholarship,1.0,True,OL
roster_program_michigan_state_041,program_michigan_state,person_002673,2026,41,scholarship,1.0,True,OL
roster_program_michigan_state_042,program_michigan_state,person_002674,2026,42,scholarship,1.0,True,OL
roster_program_michigan_state_043,program_michigan_state,person_002675,2026,43,scholarship,1.0,True,OL
roster_program_michigan_state_044,program_michigan_state,person_002676,2026,44,scholarship,1.0,True,OL
roster_program_michigan_state_045,program_michigan_state,person_002677,2026,45,scholarship,1.0,True,OL
roster_program_michigan_state_046,program_michigan_state,person_002678,2026,46,scholarship,1.0,True,OL
roster_program_michigan_state_047,program_michigan_state,person_002679,2026,47,scholarship,1.0,True,OL
roster_program_michigan_state_048,program_michigan_state,person_002680,2026,48,scholarship,1.0,True,OL
roster_program_michigan_state_049,program_michigan_state,person_002681,2026,49,scholarship,1.0,True,OL
roster_program_michigan_state_050,program_michigan_state,person_002682,2026,50,scholarship,1.0,True,OL
roster_program_michigan_state_051,program_michigan_state,person_002683,2026,51,scholarship,1.0,True,DL
roster_program_michigan_state_052,program_michigan_state,person_002684,2026,52,scholarship,1.0,True,DL
roster_program_michigan_state_053,program_michigan_state,person_002685,2026,53,scholarship,1.0,True,DL
roster_program_michigan_state_054,program_michigan_state,person_002686,2026,54,scholarship,1.0,True,DL
roster_program_michigan_state_055,program_michigan_state,person_002687,2026,55,scholarship,1.0,True,DL
roster_program_michigan_state_056,program_michigan_state,person_002688,2026,56,scholarship,1.0,True,DL
roster_program_michigan_state_057,program_michigan_state,person_002689,2026,57,scholarship,1.0,True,DL
roster_program_michigan_state_058,program_michigan_state,person_002690,2026,58,scholarship,1.0,True,DL
roster_program_michigan_state_059,program_michigan_state,person_002691,2026,59,scholarship,1.0,True,DL
roster_program_michigan_state_060,program_michigan_state,person_002692,2026,60,scholarship,1.0,True,DL
roster_program_michigan_state_061,program_michigan_state,person_002693,2026,61,scholarship,1.0,True,EDGE
roster_program_michigan_state_062,program_michigan_state,person_002694,2026,62,scholarship,1.0,True,EDGE
roster_program_michigan_state_063,program_michigan_state,person_002695,2026,63,scholarship,1.0,True,EDGE
roster_program_michigan_state_064,program_michigan_state,person_002696,2026,64,scholarship,1.0,True,EDGE
roster_program_michigan_state_065,program_michigan_state,person_002697,2026,65,scholarship,1.0,True,EDGE
roster_program_michigan_state_066,program_michigan_state,person_002698,2026,66,scholarship,1.0,True,EDGE
roster_program_michigan_state_067,program_michigan_state,person_002699,2026,67,scholarship,1.0,True,EDGE
roster_program_michigan_state_068,program_michigan_state,person_002700,2026,68,scholarship,1.0,True,LB
roster_program_michigan_state_069,program_michigan_state,person_002701,2026,69,scholarship,1.0,True,LB
roster_program_michigan_state_070,program_michigan_state,person_002702,2026,70,scholarship,1.0,True,LB
roster_program_michigan_state_071,program_michigan_state,person_002703,2026,71,scholarship,1.0,True,LB
roster_program_michigan_state_072,program_michigan_state,person_002704,2026,72,scholarship,1.0,True,LB
roster_program_michigan_state_073,program_michigan_state,person_002705,2026,73,scholarship,1.0,True,LB
roster_program_michigan_state_074,program_michigan_state,person_002706,2026,74,scholarship,1.0,True,LB
roster_program_michigan_state_075,program_michigan_state,person_002707,2026,75,scholarship,1.0,True,LB
roster_program_michigan_state_076,program_michigan_state,person_002708,2026,76,scholarship,1.0,True,LB
roster_program_michigan_state_077,program_michigan_state,person_002709,2026,77,scholarship,1.0,True,LB
roster_program_michigan_state_078,program_michigan_state,person_002710,2026,78,scholarship,1.0,True,LB
roster_program_michigan_state_079,program_michigan_state,person_002711,2026,79,scholarship,1.0,True,CB
roster_program_michigan_state_080,program_michigan_state,person_002712,2026,80,scholarship,1.0,True,CB
roster_program_michigan_state_081,program_michigan_state,person_002713,2026,81,scholarship,1.0,True,CB
roster_program_michigan_state_082,program_michigan_state,person_002714,2026,82,scholarship,1.0,True,CB
roster_program_michigan_state_083,program_michigan_state,person_002715,2026,83,scholarship,1.0,True,CB
roster_program_michigan_state_084,program_michigan_state,person_002716,2026,84,scholarship,1.0,True,CB
roster_program_michigan_state_085,program_michigan_state,person_002717,2026,85,scholarship,1.0,True,CB
roster_program_michigan_state_086,program_michigan_state,person_002718,2026,86,scholarship,1.0,True,CB
roster_program_michigan_state_087,program_michigan_state,person_002719,2026,87,scholarship,1.0,True,CB
roster_program_michigan_state_088,program_michigan_state,person_002720,2026,88,scholarship,1.0,True,S
roster_program_michigan_state_089,program_michigan_state,person_002721,2026,89,scholarship,1.0,True,S
roster_program_michigan_state_090,program_michigan_state,person_002722,2026,90,scholarship,1.0,True,S
roster_program_michigan_state_091,program_michigan_state,person_002723,2026,91,scholarship,1.0,True,S
roster_program_michigan_state_092,program_michigan_state,person_002724,2026,92,scholarship,1.0,True,S
roster_program_michigan_state_093,program_michigan_state,person_002725,2026,93,scholarship,1.0,True,S
roster_program_michigan_state_094,program_michigan_state,person_002726,2026,94,scholarship,1.0,True,S
roster_program_michigan_state_095,program_michigan_state,person_002727,2026,95,scholarship,1.0,True,K
roster_program_michigan_state_096,program_michigan_state,person_002728,2026,96,scholarship,1.0,True,K
roster_program_michigan_state_097,program_michigan_state,person_002729,2026,97,scholarship,1.0,True,P
roster_program_michigan_state_098,program_michigan_state,person_002730,2026,98,scholarship,1.0,True,P
roster_program_michigan_state_099,program_michigan_state,person_002731,2026,99,scholarship,1.0,True,LS
roster_program_michigan_state_100,program_michigan_state,person_002732,2026,100,scholarship,1.0,True,ATH
roster_program_michigan_state_101,program_michigan_state,person_002733,2026,101,scholarship,1.0,True,ATH
roster_program_michigan_state_102,program_michigan_state,person_002734,2026,102,scholarship,1.0,True,ATH
roster_program_michigan_state_103,program_michigan_state,person_002735,2026,103,scholarship,1.0,True,ATH
roster_program_michigan_state_104,program_michigan_state,person_002736,2026,104,scholarship,1.0,True,ATH
roster_program_michigan_state_105,program_michigan_state,person_002737,2026,105,scholarship,1.0,True,ATH
roster_program_minnesota_001,program_minnesota,person_002752,2026,1,scholarship,1.0,True,QB
roster_program_minnesota_002,program_minnesota,person_002753,2026,2,scholarship,1.0,True,QB
roster_program_minnesota_003,program_minnesota,person_002754,2026,3,scholarship,1.0,True,QB
roster_program_minnesota_004,program_minnesota,person_002755,2026,4,scholarship,1.0,True,QB
roster_program_minnesota_005,program_minnesota,person_002756,2026,5,scholarship,1.0,True,QB
roster_program_minnesota_006,program_minnesota,person_002757,2026,6,scholarship,1.0,True,RB
roster_program_minnesota_007,program_minnesota,person_002758,2026,7,scholarship,1.0,True,RB
