scheduleId,programId,gameId,seasonYear,week,opponentProgramId,homeAwayNeutral,result,score
sched_program_boston_college_w03,program_boston_college,game_2026_w03_0148,2026,3,program_georgia_state,home,,
sched_program_georgia_state_w03,program_georgia_state,game_2026_w03_0148,2026,3,program_boston_college,away,,
sched_program_minnesota_w03,program_minnesota,game_2026_w03_0149,2026,3,program_bowling_green,home,,
sched_program_bowling_green_w03,program_bowling_green,game_2026_w03_0149,2026,3,program_minnesota,away,,
sched_program_fresno_state_w03,program_fresno_state,game_2026_w03_0150,2026,3,program_miami_oh,home,,
sched_program_miami_oh_w03,program_miami_oh,game_2026_w03_0150,2026,3,program_fresno_state,away,,
sched_program_florida_state_w03,program_florida_state,game_2026_w03_0151,2026,3,program_toledo,home,,
sched_program_toledo_w03,program_toledo,game_2026_w03_0151,2026,3,program_florida_state,away,,
sched_program_baylor_w03,program_baylor,game_2026_w03_0152,2026,3,program_smu,home,,
sched_program_smu_w03,program_smu,game_2026_w03_0152,2026,3,program_baylor,away,,
sched_program_middle_tennessee_w03,program_middle_tennessee,game_2026_w03_0153,2026,3,program_texas_tech,home,,
sched_program_texas_tech_w03,program_texas_tech,game_2026_w03_0153,2026,3,program_middle_tennessee,away,,
sched_program_florida_atlantic_w03,program_florida_atlantic,game_2026_w03_0154,2026,3,program_nebraska,home,,
sched_program_nebraska_w03,program_nebraska,game_2026_w03_0154,2026,3,program_florida_atlantic,away,,
sched_program_appalachian_state_w03,program_appalachian_state,game_2026_w03_0155,2026,3,program_louisville,home,,
sched_program_louisville_w03,program_louisville,game_2026_w03_0155,2026,3,program_appalachian_state,away,,
sched_program_houston_w03,program_houston,game_2026_w03_0156,2026,3,program_air_force,home,,
sched_program_air_force_w03,program_air_force,game_2026_w03_0156,2026,3,program_houston,away,,
sched_program_iowa_state_w03,program_iowa_state,game_2026_w03_0157,2026,3,program_unlv,home,,
sched_program_unlv_w03,program_unlv,game_2026_w03_0157,2026,3,program_iowa_state,away,,
sched_program_michigan_w03,program_michigan,game_2026_w03_0158,2026,3,program_uconn,home,,
sched_program_uconn_w03,program_uconn,game_2026_w03_0158,2026,3,program_michigan,away,,
sched_program_north_carolina_w03,program_north_carolina,game_2026_w03_0159,2026,3,program_washington_state,home,,
sched_program_washington_state_w03,program_washington_state,game_2026_w03_0159,2026,3,program_north_carolina,away,,
sched_program_nc_state_w03,program_nc_state,game_2026_w03_0160,2026,3,program_arizona_state,home,,
sched_program_arizona_state_w03,program_arizona_state,game_2026_w03_0160,2026,3,program_nc_state,away,,
sched_program_ohio_state_w03,program_ohio_state,game_2026_w03_0161,2026,3,program_sam_houston,home,,
sched_program_sam_houston_w03,program_sam_houston,game_2026_w03_0161,2026,3,program_ohio_state,away,,
sched_program_marshall_w03,program_marshall,game_2026_w03_0162,2026,3,program_notre_dame,home,,
sched_program_notre_dame_w03,program_notre_dame,game_2026_w03_0162,2026,3,program_marshall,away,,
sched_program_western_michigan_w03,program_western_michigan,game_2026_w03_0163,2026,3,program_syracuse,home,,
sched_program_syracuse_w03,program_syracuse,game_2026_w03_0163,2026,3,program_western_michigan,away,,
sched_program_northwestern_w03,program_northwestern,game_2026_w03_0164,2026,3,program_vanderbilt,home,,
sched_program_vanderbilt_w03,program_vanderbilt,game_2026_w03_0164,2026,3,program_northwestern,away,,
sched_program_kentucky_w03,program_kentucky,game_2026_w03_0165,2026,3,program_washington,home,,
sched_program_washington_w03,program_washington,game_2026_w03_0165,2026,3,program_kentucky,away,,
sched_program_oregon_w03,program_oregon,game_2026_w03_0166,2026,3,program_akron,home,,
sched_program_akron_w03,program_akron,game_2026_w03_0166,2026,3,program_oregon,away,,
sched_program_missouri_state_w03,program_missouri_state,game_2026_w03_0167,2026,3,program_byu,home,,
sched_program_byu_w03,program_byu,game_2026_w03_0167,2026,3,program_missouri_state,away,,
sched_program_colorado_state_w03,program_colorado_state,game_2026_w03_0168,2026,3,program_usf,home,,
sched_program_usf_w03,program_usf,game_2026_w03_0168,2026,3,program_colorado_state,away,,
sched_program_umass_w03,program_umass,game_2026_w03_0169,2026,3,program_illinois,home,,
sched_program_illinois_w03,program_illinois,game_2026_w03_0169,2026,3,program_umass,away,,
sched_program_oklahoma_state_w03,program_oklahoma_state,game_2026_w03_0170,2026,3,program_georgia_southern,home,,
sched_program_georgia_southern_w03,program_georgia_southern,game_2026_w03_0170,2026,3,program_oklahoma_state,away,,
sched_program_virginia_w03,program_virginia,game_2026_w03_0171,2026,3,program_uab,home,,
sched_program_uab_w03,program_uab,game_2026_w03_0171,2026,3,program_virginia,away,,
sched_program_boise_state_w03,program_boise_state,game_2026_w03_0172,2026,3,program_louisiana_tech,home,,
sched_program_louisiana_tech_w03,program_louisiana_tech,game_2026_w03_0172,2026,3,program_boise_state,away,,
sched_program_cincinnati_w03,program_cincinnati,game_2026_w03_0173,2026,3,program_auburn,home,,
sched_program_auburn_w03,program_auburn,game_2026_w03_0173,2026,3,program_cincinnati,away,,
sched_program_ole_miss_w03,program_ole_miss,game_2026_w03_0174,2026,3,program_oregon_state,home,,
sched_program_oregon_state_w03,program_oregon_state,game_2026_w03_0174,2026,3,program_ole_miss,away,,
sched_program_navy_w03,program_navy,game_2026_w03_0175,2026,3,program_ulm,home,,
sched_program_ulm_w03,program_ulm,game_2026_w03_0175,2026,3,program_navy,away,,
sched_program_east_carolina_w03,program_east_carolina,game_2026_w03_0176,2026,3,program_old_dominion,home,,
sched_program_old_dominion_w03,program_old_dominion,game_2026_w03_0176,2026,3,program_east_carolina,away,,
sched_program_colorado_w03,program_colorado,game_2026_w03_0177,2026,3,program_temple,home,,
sched_program_temple_w03,program_temple,game_2026_w03_0177,2026,3,program_colorado,away,,
sched_program_pittsburgh_w03,program_pittsburgh,game_2026_w03_0178,2026,3,program_purdue,home,,
sched_program_purdue_w03,program_purdue,game_2026_w03_0178,2026,3,program_pittsburgh,away,,
sched_program_lsu_w03,program_lsu,game_2026_w03_0179,2026,3,program_wisconsin,home,,
sched_program_wisconsin_w03,program_wisconsin,game_2026_w03_0179,2026,3,program_lsu,away,,
sched_program_ball_state_w03,program_ball_state,game_2026_w03_0180,2026,3,program_delaware,home,,
sched_program_delaware_w03,program_delaware,game_2026_w03_0180,2026,3,program_ball_state,away,,
sched_program_sacramento_state_w03,program_sacramento_state,game_2026_w03_0181,2026,3,program_mississippi_state,home,,
sched_program_mississippi_state_w03,program_mississippi_state,game_2026_w03_0181,2026,3,program_sacramento_state,away,,
sched_program_wake_forest_w03,program_wake_forest,game_2026_w03_0182,2026,3,program_ohio,home,,
sched_program_ohio_w03,program_ohio,game_2026_w03_0182,2026,3,program_wake_forest,away,,
sched_program_north_texas_w03,program_north_texas,game_2026_w03_0183,2026,3,program_fiu,home,,
sched_program_fiu_w03,program_fiu,game_2026_w03_0183,2026,3,program_north_texas,away,,
sched_program_kansas_w03,program_kansas,game_2026_w03_0184,2026,3,program_ucla,home,,
sched_program_ucla_w03,program_ucla,game_2026_w03_0184,2026,3,program_kansas,away,,
sched_program_michigan_state_w03,program_michigan_state,game_2026_w03_0185,2026,3,program_miami_fl,home,,
sched_program_miami_fl_w03,program_miami_fl,game_2026_w03_0185,2026,3,program_michigan_state,away,,
sched_program_troy_w03,program_troy,game_2026_w03_0186,2026,3,program_arizona,home,,
sched_program_arizona_w03,program_arizona,game_2026_w03_0186,2026,3,program_troy,away,,
sched_program_wyoming_w03,program_wyoming,game_2026_w03_0187,2026,3,program_penn_state,home,,
sched_program_penn_state_w03,program_penn_state,game_2026_w03_0187,2026,3,program_wyoming,away,,
sched_program_western_kentucky_w03,program_western_kentucky,game_2026_w03_0188,2026,3,program_duke,home,,
sched_program_duke_w03,program_duke,game_2026_w03_0188,2026,3,program_western_kentucky,away,,
sched_program_tcu_w03,program_tcu,game_2026_w03_0189,2026,3,program_eastern_michigan,home,,
sched_program_eastern_michigan_w03,program_eastern_michigan,game_2026_w03_0189,2026,3,program_tcu,away,,
sched_program_hawaii_w03,program_hawaii,game_2026_w03_0190,2026,3,program_jacksonville_state,home,,
sched_program_jacksonville_state_w03,program_jacksonville_state,game_2026_w03_0190,2026,3,program_hawaii,away,,
sched_program_indiana_w03,program_indiana,game_2026_w03_0191,2026,3,program_new_mexico_state,home,,
sched_program_new_mexico_state_w03,program_new_mexico_state,game_2026_w03_0191,2026,3,program_indiana,away,,
sched_program_new_mexico_w03,program_new_mexico,game_2026_w03_0192,2026,3,program_louisiana,home,,
sched_program_louisiana_w03,program_louisiana,game_2026_w03_0192,2026,3,program_new_mexico,away,,
sched_program_utah_state_w03,program_utah_state,game_2026_w03_0193,2026,3,program_missouri,home,,
sched_program_missouri_w03,program_missouri,game_2026_w03_0193,2026,3,program_utah_state,away,,
sched_program_charlotte_w03,program_charlotte,game_2026_w03_0194,2026,3,program_coastal_carolina,home,,
sched_program_coastal_carolina_w03,program_coastal_carolina,game_2026_w03_0194,2026,3,program_charlotte,away,,
sched_program_northern_illinois_w03,program_northern_illinois,game_2026_w03_0195,2026,3,program_rutgers,home,,
sched_program_rutgers_w03,program_rutgers,game_2026_w03_0195,2026,3,program_northern_illinois,away,,
sched_program_california_w03,program_california,game_2026_w03_0196,2026,3,program_georgia,home,,
sched_program_georgia_w03,program_georgia,game_2026_w03_0196,2026,3,program_california,away,,
sched_program_texas_state_w03,program_texas_state,game_2026_w03_0197,2026,3,program_texas,home,,
sched_program_texas_w03,program_texas,game_2026_w03_0197,2026,3,program_texas_state,away,,
sched_program_south_alabama_w03,program_south_alabama,game_2026_w03_0198,2026,3,program_arkansas,home,,
sched_program_arkansas_w03,program_arkansas,game_2026_w03_0198,2026,3,program_south_alabama,away,,
sched_program_north_dakota_state_w03,program_north_dakota_state,game_2026_w03_0199,2026,3,program_alabama,home,,
sched_program_alabama_w03,program_alabama,game_2026_w03_0199,2026,3,program_north_dakota_state,away,,
sched_program_san_diego_state_w03,program_san_diego_state,game_2026_w03_0200,2026,3,program_west_virginia,home,,
sched_program_west_virginia_w03,program_west_virginia,game_2026_w03_0200,2026,3,program_san_diego_state,away,,
sched_program_kent_state_w03,program_kent_state,game_2026_w03_0201,2026,3,program_tulane,home,,
sched_program_tulane_w03,program_tulane,game_2026_w03_0201,2026,3,program_kent_state,away,,
sched_program_arkansas_state_w03,program_arkansas_state,game_2026_w03_0202,2026,3,program_south_carolina,home,,
sched_program_south_carolina_w03,program_south_carolina,game_2026_w03_0202,2026,3,program_arkansas_state,away,,
sched_program_rice_w03,program_rice,game_2026_w03_0203,2026,3,program_oklahoma,home,,
sched_program_oklahoma_w03,program_oklahoma,game_2026_w03_0203,2026,3,program_rice,away,,
sched_program_memphis_w03,program_memphis,game_2026_w03_0204,2026,3,program_utep,home,,
sched_program_utep_w03,program_utep,game_2026_w03_0204,2026,3,program_memphis,away,,
sched_program_utah_w03,program_utah,game_2026_w03_0205,2026,3,program_buffalo,home,,
sched_program_buffalo_w03,program_buffalo,game_2026_w03_0205,2026,3,program_utah,away,,
sched_program_san_jose_state_w03,program_san_jose_state,game_2026_w03_0206,2026,3,program_army,home,,
sched_program_army_w03,program_army,game_2026_w03_0206,2026,3,program_san_jose_state,away,,
sched_program_utsa_w03,program_utsa,game_2026_w03_0207,2026,3,program_clemson,home,,
sched_program_clemson_w03,program_clemson,game_2026_w03_0207,2026,3,program_utsa,away,,
sched_program_stanford_w04,program_stanford,game_2026_w04_0208,2026,4,program_nc_state,home,,
sched_program_nc_state_w04,program_nc_state,game_2026_w04_0208,2026,4,program_stanford,away,,
sched_program_alabama_w04,program_alabama,game_2026_w04_0209,2026,4,program_texas_a_m,home,,
sched_program_texas_a_m_w04,program_texas_a_m,game_2026_w04_0209,2026,4,program_alabama,away,,
sched_program_tcu_w04,program_tcu,game_2026_w04_0210,2026,4,program_kansas_state,home,,
sched_program_kansas_state_w04,program_kansas_state,game_2026_w04_0210,2026,4,program_tcu,away,,
sched_program_florida_state_w04,program_florida_state,game_2026_w04_0211,2026,4,program_virginia_tech,home,,
sched_program_virginia_tech_w04,program_virginia_tech,game_2026_w04_0211,2026,4,program_florida_state,away,,
sched_program_texas_w04,program_texas,game_2026_w04_0212,2026,4,program_ole_miss,home,,
sched_program_ole_miss_w04,program_ole_miss,game_2026_w04_0212,2026,4,program_texas,away,,
sched_program_virginia_w04,program_virginia,game_2026_w04_0213,2026,4,program_north_carolina,home,,
sched_program_north_carolina_w04,program_north_carolina,game_2026_w04_0213,2026,4,program_virginia,away,,
sched_program_bowling_green_w04,program_bowling_green,game_2026_w04_0214,2026,4,program_ohio,home,,
sched_program_ohio_w04,program_ohio,game_2026_w04_0214,2026,4,program_bowling_green,away,,
sched_program_sam_houston_w04,program_sam_houston,game_2026_w04_0215,2026,4,program_middle_tennessee,home,,
sched_program_middle_tennessee_w04,program_middle_tennessee,game_2026_w04_0215,2026,4,program_sam_houston,away,,
sched_program_utsa_w04,program_utsa,game_2026_w04_0216,2026,4,program_rice,home,,
sched_program_rice_w04,program_rice,game_2026_w04_0216,2026,4,program_utsa,away,,
sched_program_ucla_w04,program_ucla,game_2026_w04_0217,2026,4,program_ohio_state,home,,
sched_program_ohio_state_w04,program_ohio_state,game_2026_w04_0217,2026,4,program_ucla,away,,
sched_program_vanderbilt_w04,program_vanderbilt,game_2026_w04_0218,2026,4,program_auburn,home,,
sched_program_auburn_w04,program_auburn,game_2026_w04_0218,2026,4,program_vanderbilt,away,,
sched_program_nevada_w04,program_nevada,game_2026_w04_0219,2026,4,program_utep,home,,
sched_program_utep_w04,program_utep,game_2026_w04_0219,2026,4,program_nevada,away,,
sched_program_tennessee_w04,program_tennessee,game_2026_w04_0220,2026,4,program_arkansas,home,,
sched_program_arkansas_w04,program_arkansas,game_2026_w04_0220,2026,4,program_tennessee,away,,
sched_program_usc_w04,program_usc,game_2026_w04_0221,2026,4,program_penn_state,home,,
sched_program_penn_state_w04,program_penn_state,game_2026_w04_0221,2026,4,program_usc,away,,
sched_program_james_madison_w04,program_james_madison,game_2026_w04_0222,2026,4,program_troy,home,,
sched_program_troy_w04,program_troy,game_2026_w04_0222,2026,4,program_james_madison,away,,
sched_program_arkansas_state_w04,program_arkansas_state,game_2026_w04_0223,2026,4,program_georgia_state,home,,
sched_program_georgia_state_w04,program_georgia_state,game_2026_w04_0223,2026,4,program_arkansas_state,away,,
sched_program_georgia_southern_w04,program_georgia_southern,game_2026_w04_0224,2026,4,program_appalachian_state,home,,
sched_program_appalachian_state_w04,program_appalachian_state,game_2026_w04_0224,2026,4,program_georgia_southern,away,,
sched_program_mississippi_state_w04,program_mississippi_state,game_2026_w04_0225,2026,4,program_kentucky,home,,
sched_program_kentucky_w04,program_kentucky,game_2026_w04_0225,2026,4,program_mississippi_state,away,,
sched_program_nebraska_w04,program_nebraska,game_2026_w04_0226,2026,4,program_wisconsin,home,,
sched_program_wisconsin_w04,program_wisconsin,game_2026_w04_0226,2026,4,program_nebraska,away,,
sched_program_texas_state_w04,program_texas_state,game_2026_w04_0227,2026,4,program_boise_state,home,,
sched_program_boise_state_w04,program_boise_state,game_2026_w04_0227,2026,4,program_texas_state,away,,
sched_program_rutgers_w04,program_rutgers,game_2026_w04_0228,2026,4,program_indiana,home,,
sched_program_indiana_w04,program_indiana,game_2026_w04_0228,2026,4,program_rutgers,away,,
sched_program_navy_w04,program_navy,game_2026_w04_0229,2026,4,program_usf,home,,
sched_program_usf_w04,program_usf,game_2026_w04_0229,2026,4,program_navy,away,,
sched_program_notre_dame_w04,program_notre_dame,game_2026_w04_0230,2026,4,program_uconn,home,,
sched_program_uconn_w04,program_uconn,game_2026_w04_0230,2026,4,program_notre_dame,away,,
sched_program_syracuse_w04,program_syracuse,game_2026_w04_0231,2026,4,program_louisville,home,,
sched_program_louisville_w04,program_louisville,game_2026_w04_0231,2026,4,program_syracuse,away,,
sched_program_toledo_w04,program_toledo,game_2026_w04_0232,2026,4,program_umass,home,,
sched_program_umass_w04,program_umass,game_2026_w04_0232,2026,4,program_toledo,away,,
sched_program_georgia_w04,program_georgia,game_2026_w04_0233,2026,4,program_south_carolina,home,,
sched_program_south_carolina_w04,program_south_carolina,game_2026_w04_0233,2026,4,program_georgia,away,,
sched_program_western_michigan_w04,program_western_michigan,game_2026_w04_0234,2026,4,program_sacramento_state,home,,
sched_program_sacramento_state_w04,program_sacramento_state,game_2026_w04_0234,2026,4,program_western_michigan,away,,
sched_program_illinois_w04,program_illinois,game_2026_w04_0235,2026,4,program_minnesota,home,,
sched_program_minnesota_w04,program_minnesota,game_2026_w04_0235,2026,4,program_illinois,away,,
sched_program_north_dakota_state_w04,program_north_dakota_state,game_2026_w04_0236,2026,4,program_air_force,home,,
sched_program_air_force_w04,program_air_force,game_2026_w04_0236,2026,4,program_north_dakota_state,away,,
sched_program_memphis_w04,program_memphis,game_2026_w04_0237,2026,4,program_tulsa,home,,
sched_program_tulsa_w04,program_tulsa,game_2026_w04_0237,2026,4,program_memphis,away,,
sched_program_wyoming_w04,program_wyoming,game_2026_w04_0238,2026,4,program_northern_illinois,home,,
sched_program_northern_illinois_w04,program_northern_illinois,game_2026_w04_0238,2026,4,program_wyoming,away,,
sched_program_northwestern_w04,program_northwestern,game_2026_w04_0239,2026,4,program_maryland,home,,
sched_program_maryland_w04,program_maryland,game_2026_w04_0239,2026,4,program_northwestern,away,,
sched_program_georgia_tech_w04,program_georgia_tech,game_2026_w04_0240,2026,4,program_wake_forest,home,,
sched_program_wake_forest_w04,program_wake_forest,game_2026_w04_0240,2026,4,program_georgia_tech,away,,
sched_program_ball_state_w04,program_ball_state,game_2026_w04_0241,2026,4,program_miami_oh,home,,
sched_program_miami_oh_w04,program_miami_oh,game_2026_w04_0241,2026,4,program_ball_state,away,,
sched_program_buffalo_w04,program_buffalo,game_2026_w04_0242,2026,4,program_central_michigan,home,,
sched_program_central_michigan_w04,program_central_michigan,game_2026_w04_0242,2026,4,program_buffalo,away,,
sched_program_san_jose_state_w04,program_san_jose_state,game_2026_w04_0243,2026,4,program_hawaii,home,,
sched_program_hawaii_w04,program_hawaii,game_2026_w04_0243,2026,4,program_san_jose_state,away,,
sched_program_kansas_w04,program_kansas,game_2026_w04_0244,2026,4,program_oklahoma_state,home,,
sched_program_oklahoma_state_w04,program_oklahoma_state,game_2026_w04_0244,2026,4,program_kansas,away,,
sched_program_delaware_w04,program_delaware,game_2026_w04_0245,2026,4,program_missouri_state,home,,
sched_program_missouri_state_w04,program_missouri_state,game_2026_w04_0245,2026,4,program_delaware,away,,
sched_program_charlotte_w04,program_charlotte,game_2026_w04_0246,2026,4,program_florida_atlantic,home,,
sched_program_florida_atlantic_w04,program_florida_atlantic,game_2026_w04_0246,2026,4,program_charlotte,away,,
sched_program_old_dominion_w04,program_old_dominion,game_2026_w04_0247,2026,4,program_louisiana,home,,
sched_program_louisiana_w04,program_louisiana,game_2026_w04_0247,2026,4,program_old_dominion,away,,
sched_program_utah_state_w04,program_utah_state,game_2026_w04_0248,2026,4,program_oregon_state,home,,
sched_program_oregon_state_w04,program_oregon_state,game_2026_w04_0248,2026,4,program_utah_state,away,,
sched_program_oregon_w04,program_oregon,game_2026_w04_0249,2026,4,program_iowa,home,,
sched_program_iowa_w04,program_iowa,game_2026_w04_0249,2026,4,program_oregon,away,,
sched_program_smu_w04,program_smu,game_2026_w04_0250,2026,4,program_pittsburgh,home,,
sched_program_pittsburgh_w04,program_pittsburgh,game_2026_w04_0250,2026,4,program_smu,away,,
sched_program_west_virginia_w04,program_west_virginia,game_2026_w04_0251,2026,4,program_houston,home,,
sched_program_houston_w04,program_houston,game_2026_w04_0251,2026,4,program_west_virginia,away,,
sched_program_lsu_w04,program_lsu,game_2026_w04_0252,2026,4,program_oklahoma,home,,
sched_program_oklahoma_w04,program_oklahoma,game_2026_w04_0252,2026,4,program_lsu,away,,
sched_program_ucf_w04,program_ucf,game_2026_w04_0253,2026,4,program_cincinnati,home,,
sched_program_cincinnati_w04,program_cincinnati,game_2026_w04_0253,2026,4,program_ucf,away,,
sched_program_new_mexico_state_w04,program_new_mexico_state,game_2026_w04_0254,2026,4,program_fiu,home,,
sched_program_fiu_w04,program_fiu,game_2026_w04_0254,2026,4,program_new_mexico_state,away,,
sched_program_tulane_w04,program_tulane,game_2026_w04_0255,2026,4,program_uab,home,,
sched_program_uab_w04,program_uab,game_2026_w04_0255,2026,4,program_tulane,away,,
sched_program_eastern_michigan_w04,program_eastern_michigan,game_2026_w04_0256,2026,4,program_akron,home,,
sched_program_akron_w04,program_akron,game_2026_w04_0256,2026,4,program_eastern_michigan,away,,
sched_program_new_mexico_w04,program_new_mexico,game_2026_w04_0257,2026,4,program_unlv,home,,
sched_program_unlv_w04,program_unlv,game_2026_w04_0257,2026,4,program_new_mexico,away,,
sched_program_marshall_w04,program_marshall,game_2026_w04_0258,2026,4,program_coastal_carolina,home,,
sched_program_coastal_carolina_w04,program_coastal_carolina,game_2026_w04_0258,2026,4,program_marshall,away,,
sched_program_kennesaw_state_w04,program_kennesaw_state,game_2026_w04_0259,2026,4,program_liberty,home,,
sched_program_liberty_w04,program_liberty,game_2026_w04_0259,2026,4,program_kennesaw_state,away,,
sched_program_colorado_state_w04,program_colorado_state,game_2026_w04_0260,2026,4,program_washington_state,home,,
sched_program_washington_state_w04,program_washington_state,game_2026_w04_0260,2026,4,program_colorado_state,away,,
sched_program_army_w04,program_army,game_2026_w04_0261,2026,4,program_east_carolina,home,,
sched_program_east_carolina_w04,program_east_carolina,game_2026_w04_0261,2026,4,program_army,away,,
sched_program_san_diego_state_w04,program_san_diego_state,game_2026_w04_0262,2026,4,program_fresno_state,home,,
sched_program_fresno_state_w04,program_fresno_state,game_2026_w04_0262,2026,4,program_san_diego_state,away,,
sched_program_clemson_w04,program_clemson,game_2026_w04_0263,2026,4,program_boston_college,home,,
sched_program_boston_college_w04,program_boston_college,game_2026_w04_0263,2026,4,program_clemson,away,,
sched_program_missouri_w04,program_missouri,game_2026_w04_0264,2026,4,program_florida,home,,
sched_program_florida_w04,program_florida,game_2026_w04_0264,2026,4,program_missouri,away,,
sched_program_arizona_w04,program_arizona,game_2026_w04_0265,2026,4,program_texas_tech,home,,
sched_program_texas_tech_w04,program_texas_tech,game_2026_w04_0265,2026,4,program_arizona,away,,
sched_program_iowa_state_w04,program_iowa_state,game_2026_w04_0266,2026,4,program_baylor,home,,
sched_program_baylor_w04,program_baylor,game_2026_w04_0266,2026,4,program_iowa_state,away,,
sched_program_utah_w04,program_utah,game_2026_w04_0267,2026,4,program_byu,home,,
sched_program_byu_w04,program_byu,game_2026_w04_0267,2026,4,program_utah,away,,
sched_program_southern_miss_w04,program_southern_miss,game_2026_w04_0268,2026,4,program_south_alabama,home,,
sched_program_south_alabama_w04,program_south_alabama,game_2026_w04_0268,2026,4,program_southern_miss,away,,
sched_program_miami_fl_w04,program_miami_fl,game_2026_w04_0269,2026,4,program_kent_state,home,,
sched_program_kent_state_w04,program_kent_state,game_2026_w04_0269,2026,4,program_miami_fl,away,,
sched_program_california_w04,program_california,game_2026_w04_0270,2026,4,program_duke,home,,
sched_program_duke_w04,program_duke,game_2026_w04_0270,2026,4,program_california,away,,
sched_program_purdue_w04,program_purdue,game_2026_w04_0271,2026,4,program_michigan,home,,
sched_program_michigan_w04,program_michigan,game_2026_w04_0271,2026,4,program_purdue,away,,
sched_program_arizona_state_w04,program_arizona_state,game_2026_w04_0272,2026,4,program_colorado,home,,
sched_program_colorado_w04,program_colorado,game_2026_w04_0272,2026,4,program_arizona_state,away,,
sched_program_north_texas_w04,program_north_texas,game_2026_w04_0273,2026,4,program_temple,home,,
sched_program_temple_w04,program_temple,game_2026_w04_0273,2026,4,program_north_texas,away,,
sched_program_jacksonville_state_w04,program_jacksonville_state,game_2026_w04_0274,2026,4,program_western_kentucky,home,,
sched_program_western_kentucky_w04,program_western_kentucky,game_2026_w04_0274,2026,4,program_jacksonville_state,away,,
sched_program_michigan_state_w04,program_michigan_state,game_2026_w04_0275,2026,4,program_washington,home,,
sched_program_washington_w04,program_washington,game_2026_w04_0275,2026,4,program_michigan_state,away,,
sched_program_louisiana_tech_w04,program_louisiana_tech,game_2026_w04_0276,2026,4,program_ulm,home,,
sched_program_ulm_w04,program_ulm,game_2026_w04_0276,2026,4,program_louisiana_tech,away,,
sched_program_utah_w05,program_utah,game_2026_w05_0277,2026,5,program_arizona,home,,
sched_program_arizona_w05,program_arizona,game_2026_w05_0277,2026,5,program_utah,away,,
sched_program_texas_tech_w05,program_texas_tech,game_2026_w05_0278,2026,5,program_cincinnati,home,,
sched_program_cincinnati_w05,program_cincinnati,game_2026_w05_0278,2026,5,program_texas_tech,away,,
sched_program_kansas_state_w05,program_kansas_state,game_2026_w05_0279,2026,5,program_arizona_state,home,,
sched_program_arizona_state_w05,program_arizona_state,game_2026_w05_0279,2026,5,program_kansas_state,away,,
sched_program_michigan_w05,program_michigan,game_2026_w05_0280,2026,5,program_ucla,home,,
sched_program_ucla_w05,program_ucla,game_2026_w05_0280,2026,5,program_michigan,away,,
sched_program_oregon_state_w05,program_oregon_state,game_2026_w05_0281,2026,5,program_washington_state,home,,
sched_program_washington_state_w05,program_washington_state,game_2026_w05_0281,2026,5,program_oregon_state,away,,
sched_program_auburn_w05,program_auburn,game_2026_w05_0282,2026,5,program_florida,home,,
sched_program_florida_w05,program_florida,game_2026_w05_0282,2026,5,program_auburn,away,,
sched_program_coastal_carolina_w05,program_coastal_carolina,game_2026_w05_0283,2026,5,program_marshall,home,,
sched_program_marshall_w05,program_marshall,game_2026_w05_0283,2026,5,program_coastal_carolina,away,,
sched_program_utsa_w05,program_utsa,game_2026_w05_0284,2026,5,program_memphis,home,,
sched_program_memphis_w05,program_memphis,game_2026_w05_0284,2026,5,program_utsa,away,,
sched_program_arkansas_w05,program_arkansas,game_2026_w05_0285,2026,5,program_missouri,home,,
sched_program_missouri_w05,program_missouri,game_2026_w05_0285,2026,5,program_arkansas,away,,
sched_program_troy_w05,program_troy,game_2026_w05_0286,2026,5,program_southern_miss,home,,
sched_program_southern_miss_w05,program_southern_miss,game_2026_w05_0286,2026,5,program_troy,away,,
sched_program_nc_state_w05,program_nc_state,game_2026_w05_0287,2026,5,program_pittsburgh,home,,
sched_program_pittsburgh_w05,program_pittsburgh,game_2026_w05_0287,2026,5,program_nc_state,away,,
sched_program_boise_state_w05,program_boise_state,game_2026_w05_0288,2026,5,program_utah_state,home,,
sched_program_utah_state_w05,program_utah_state,game_2026_w05_0288,2026,5,program_boise_state,away,,
sched_program_vanderbilt_w05,program_vanderbilt,game_2026_w05_0289,2026,5,program_tennessee,home,,
sched_program_tennessee_w05,program_tennessee,game_2026_w05_0289,2026,5,program_vanderbilt,away,,
sched_program_sacramento_state_w05,program_sacramento_state,game_2026_w05_0290,2026,5,program_buffalo,home,,
sched_program_buffalo_w05,program_buffalo,game_2026_w05_0290,2026,5,program_sacramento_state,away,,
sched_program_ball_state_w05,program_ball_state,game_2026_w05_0291,2026,5,program_central_michigan,home,,
sched_program_central_michigan_w05,program_central_michigan,game_2026_w05_0291,2026,5,program_ball_state,away,,
sched_program_north_carolina_w05,program_north_carolina,game_2026_w05_0292,2026,5,program_duke,home,,
sched_program_duke_w05,program_duke,game_2026_w05_0292,2026,5,program_north_carolina,away,,
sched_program_washington_w05,program_washington,game_2026_w05_0293,2026,5,program_oregon,home,,
sched_program_oregon_w05,program_oregon,game_2026_w05_0293,2026,5,program_washington,away,,
sched_program_toledo_w05,program_toledo,game_2026_w05_0294,2026,5,program_umass,home,,
sched_program_umass_w05,program_umass,game_2026_w05_0294,2026,5,program_toledo,away,,
sched_program_delaware_w05,program_delaware,game_2026_w05_0295,2026,5,program_missouri_state,home,,
sched_program_missouri_state_w05,program_missouri_state,game_2026_w05_0295,2026,5,program_delaware,away,,
